trade_date,open,high,low,close,vol,oi,contract_ts_code,roll_flag
2020-08-06,51280,51890,51200,51400,138596,119621,CU2009.SHF,0
2020-08-07,51470,51720,51020,51300,116790,119571,CU2009.SHF,0
2020-08-10,51230,51290,49580,50230,215542,118878,CU2009.SHF,0
2020-08-11,50980,51100,50310,50340,126403,114343,CU2009.SHF,0
2020-08-12,50340,50690,49500,49870,172915,110288,CU2009.SHF,0
2020-08-13,50310,50920,50020,50410,120343,106166,CU2009.SHF,0
2020-08-14,50210,50220,49460,50100,142788,106431,CU2009.SHF,0
2020-08-17,50410,50750,50040,50730,94851,103680,CU2009.SHF,0
2020-08-18,50770,51370,50740,50830,101530,99376,CU2009.SHF,0
2020-08-19,51400,52520,51250,52150,159341,95168,CU2009.SHF,0
2020-08-20,52610,52740,51800,52040,152702,117780,CU2010.SHF,1
2020-08-21,52160,52280,51570,51800,126839,115980,CU2010.SHF,0
2020-08-24,51200,51560,51020,51540,115553,111617,CU2010.SHF,0
2020-08-25,51450,51540,51030,51130,88666,109686,CU2010.SHF,0
2020-08-26,51240,51490,51020,51440,87542,110009,CU2010.SHF,0
2020-08-27,51650,51730,51380,51490,73013,110986,CU2010.SHF,0
2020-08-28,51600,52030,51170,51990,140507,114822,CU2010.SHF,0
2020-08-31,52000,52230,51810,51980,96530,117479,CU2010.SHF,0
2020-09-01,52030,53050,52010,52990,127094,129744,CU2010.SHF,0
2020-09-02,52700,52820,51700,52070,159982,119423,CU2010.SHF,0
2020-09-03,51960,52170,51640,51760,110112,117414,CU2010.SHF,0
2020-09-04,51620,51800,50850,51650,153286,114769,CU2010.SHF,0
2020-09-07,51880,52840,51730,52240,168908,113928,CU2010.SHF,0
2020-09-08,52530,52700,52320,52590,92327,114648,CU2010.SHF,0
2020-09-09,52060,52300,51520,51830,150155,110683,CU2010.SHF,0
2020-09-10,52100,52320,51630,51700,93311,110935,CU2010.SHF,0
2020-09-11,51900,52190,51200,51680,141949,109388,CU2010.SHF,0
2020-09-14,51890,52530,51700,52120,134813,110284,CU2010.SHF,0
2020-09-15,52160,52320,51950,52160,82244,109979,CU2010.SHF,0
2020-09-16,52200,52240,51570,51710,112254,103611,CU2010.SHF,0
2020-09-17,51670,51840,51300,51330,102712,100420,CU2010.SHF,0
2020-09-18,51500,52350,51330,52320,121266,92983,CU2010.SHF,0
2020-09-21,52010,52780,51870,52160,100777,86276,CU2010.SHF,0
2020-09-22,52210,52230,51100,51780,145162,75748,CU2010.SHF,0
2020-09-23,52200,52240,50960,51460,167233,105089,CU2011.SHF,1
2020-09-24,51020,51390,50430,50640,237913,112206,CU2011.SHF,0
2020-09-25,50370,51170,49980,51040,211416,112046,CU2011.SHF,0
2020-09-28,50800,51350,50470,51220,157535,108147,CU2011.SHF,0
2020-09-29,51180,51450,50840,50940,131521,106448,CU2011.SHF,0
2020-09-30,50670,51300,50600,50930,143178,103500,CU2011.SHF,0
2020-10-09,51470,51680,51260,51440,63402,103548,CU2011.SHF,0
2020-10-12,51630,51640,50820,51520,138772,108202,CU2011.SHF,0
2020-10-13,51680,51870,51340,51360,92311,107861,CU2011.SHF,0
2020-10-14,51300,51560,51140,51540,122598,108756,CU2011.SHF,0
2020-10-15,51390,51430,51080,51260,120308,107577,CU2011.SHF,0
2020-10-16,51140,51800,51010,51470,123975,105515,CU2011.SHF,0
2020-10-19,51390,51580,51140,51170,113757,102002,CU2011.SHF,0
2020-10-20,51600,51600,51220,51380,83251,96084,CU2011.SHF,0
2020-10-21,51800,52500,51700,52150,144748,93846,CU2011.SHF,0
2020-10-22,52360,52780,52150,52280,106873,87199,CU2011.SHF,0
2020-10-23,52080,52370,51830,51950,115988,112595,CU2012.SHF,1
2020-10-26,52110,52130,51780,51810,83535,115180,CU2012.SHF,0
2020-10-27,51480,51710,51380,51650,102907,114309,CU2012.SHF,0
2020-10-28,51670,51880,51450,51840,92563,113231,CU2012.SHF,0
2020-10-29,51240,51600,51150,51470,128203,112572,CU2012.SHF,0
2020-10-30,51150,51480,50830,50940,146943,116208,CU2012.SHF,0
2020-11-02,51050,51300,50720,51070,114844,114199,CU2012.SHF,0
2020-11-03,51150,51810,51150,51800,111175,112583,CU2012.SHF,0
2020-11-04,51810,51960,51420,51610,122141,109820,CU2012.SHF,0
2020-11-05,51450,51750,51320,51420,96483,108580,CU2012.SHF,0
2020-11-06,51450,51680,51340,51430,78755,107751,CU2012.SHF,0
2020-11-09,51890,52240,51780,51840,126705,108510,CU2012.SHF,0
2020-11-10,52380,52610,51570,51590,127885,105402,CU2012.SHF,0
2020-11-11,51510,52030,51410,51960,91032,104027,CU2012.SHF,0
2020-11-12,51910,51930,51560,51800,79940,102657,CU2012.SHF,0
2020-11-13,51910,52220,51810,52180,88755,105742,CU2012.SHF,0
2020-11-16,52110,53800,52110,53640,190833,116133,CU2012.SHF,0
2020-11-17,53520,53580,52670,52850,130810,100987,CU2012.SHF,0
2020-11-18,52720,52990,52240,52950,103527,91665,CU2012.SHF,0
2020-11-19,52850,53140,52580,52730,98152,119349,CU2101.SHF,1
2020-11-20,52700,53540,52530,53520,134821,138831,CU2101.SHF,0
2020-11-23,53850,54540,53700,53970,218768,147408,CU2101.SHF,0
2020-11-24,53800,54850,53620,54770,185525,161627,CU2101.SHF,0
2020-11-25,54880,55100,54410,54550,171496,157016,CU2101.SHF,0
2020-11-26,54410,55390,54390,55310,154194,166139,CU2101.SHF,0
2020-11-27,55160,56180,55090,56120,172868,167810,CU2101.SHF,0
2020-11-30,56150,57790,56060,57680,276208,156167,CU2101.SHF,0
2020-12-01,57620,57980,56620,57040,271479,138485,CU2101.SHF,0
2020-12-02,57190,57810,56850,57200,202365,136378,CU2101.SHF,0
2020-12-03,56850,57330,56500,56870,193370,130455,CU2101.SHF,0
2020-12-04,57150,57620,56710,57450,223643,128637,CU2101.SHF,0
2020-12-07,57250,57850,56960,57030,185716,121197,CU2101.SHF,0
2020-12-08,56980,57310,56800,56930,113818,115123,CU2101.SHF,0
2020-12-09,56760,57480,56670,57250,126621,114105,CU2101.SHF,0
2020-12-10,57160,57470,56790,57450,122092,108389,CU2101.SHF,0
2020-12-11,57410,59210,57110,57830,280050,102568,CU2101.SHF,0
2020-12-14,57650,58050,57220,57850,149246,98380,CU2101.SHF,0
2020-12-15,57770,57870,57350,57700,94628,93028,CU2101.SHF,0
2020-12-16,57730,58190,57510,57850,109766,88776,CU2101.SHF,0
2020-12-17,58020,58680,57860,58620,96247,87961,CU2101.SHF,0
2020-12-18,58630,59500,58530,59260,117085,83503,CU2101.SHF,0
2020-12-21,59280,59640,58800,59280,163715,125794,CU2102.SHF,1
2020-12-22,58640,58970,57880,57900,184763,114467,CU2102.SHF,0
2020-12-23,58000,58080,57140,57850,167233,114908,CU2102.SHF,0
2020-12-24,57960,58480,57930,58130,111868,116005,CU2102.SHF,0
2020-12-25,58040,58660,57770,58560,84668,117317,CU2102.SHF,0
2020-12-28,58500,59210,58300,58770,117109,121597,CU2102.SHF,0
2020-12-29,58790,59000,58020,58180,130352,117052,CU2102.SHF,0
2020-12-30,58300,58680,58060,58480,123639,113719,CU2102.SHF,0
2020-12-31,58180,58340,57630,57750,136664,105758,CU2102.SHF,0
2021-01-04,57750,58300,57680,58160,82919,96881,CU2102.SHF,0
2021-01-05,58220,58550,57710,58110,103527,96490,CU2102.SHF,0
2021-01-06,58160,59280,58090,59030,120470,97891,CU2102.SHF,0
2021-01-07,59330,59550,58720,59380,114651,95867,CU2102.SHF,0
2021-01-08,59190,60680,59000,60310,145940,95088,CU2102.SHF,0
2021-01-11,60060,60220,58540,58580,171238,86291,CU2102.SHF,0
2021-01-12,58620,58870,57960,58710,155293,110137,CU2103.SHF,1
2021-01-13,58780,59100,58580,58780,122271,114010,CU2103.SHF,0
2021-01-14,58650,58970,58450,58740,106241,115412,CU2103.SHF,0
2021-01-15,58910,59750,58650,58690,164481,121920,CU2103.SHF,0
2021-01-18,58730,59430,58320,59280,169802,125225,CU2103.SHF,0
2021-01-19,59130,59190,58670,58890,101309,124070,CU2103.SHF,0
2021-01-20,59060,59460,58710,59120,134630,124606,CU2103.SHF,0
2021-01-21,59000,59490,58720,59340,129082,128152,CU2103.SHF,0
2021-01-22,59340,59630,58640,58810,143519,123912,CU2103.SHF,0
2021-01-25,58300,59250,58170,59090,156396,123697,CU2103.SHF,0
2021-01-26,58940,59090,58400,58470,113778,122937,CU2103.SHF,0
2021-01-27,58760,59140,58570,58720,94848,122378,CU2103.SHF,0
2021-01-28,58320,58580,57620,57760,229939,126308,CU2103.SHF,0
2021-01-29,57690,58460,57410,57550,177119,122149,CU2103.SHF,0
2021-02-01,57870,58350,57280,57910,163881,117638,CU2103.SHF,0
2021-02-02,57790,57910,57260,57300,114326,117673,CU2103.SHF,0
2021-02-03,57170,57480,56860,57000,136494,113563,CU2103.SHF,0
2021-02-04,57400,57950,57230,57820,118813,105705,CU2103.SHF,0
2021-02-05,57720,58240,57540,58210,97200,100615,CU2103.SHF,0
2021-02-08,58430,59030,58120,58790,102902,93985,CU2103.SHF,0
2021-02-09,58790,59720,58780,59570,91536,90464,CU2103.SHF,0
2021-02-10,59610,60830,59420,60800,117134,83408,CU2103.SHF,0
2021-02-18,61820,63290,61600,63210,80289,80691,CU2103.SHF,0
2021-02-19,63390,64470,63000,64320,199534,147830,CU2104.SHF,1
2021-02-22,64460,67370,64370,67370,296364,151769,CU2104.SHF,0
2021-02-23,66750,68790,66420,67950,467269,153964,CU2104.SHF,0
2021-02-24,67550,68880,66560,67910,454424,153444,CU2104.SHF,0
2021-02-25,68390,70740,67900,70150,403093,154200,CU2104.SHF,0
2021-02-26,70080,70440,67940,67950,422027,140997,CU2104.SHF,0
2021-03-01,67420,68110,66860,67450,334847,127886,CU2104.SHF,0
2021-03-02,67410,67610,65730,66780,242399,120945,CU2104.SHF,0
2021-03-03,67650,68400,67250,67810,195794,118873,CU2104.SHF,0
2021-03-04,67630,67630,66430,66460,168654,115913,CU2104.SHF,0
2021-03-05,65130,66400,64210,65920,295735,109217,CU2104.SHF,0
2021-03-08,66330,67330,65660,65770,185050,105830,CU2104.SHF,0
2021-03-09,66200,67460,65710,66000,175033,100111,CU2104.SHF,0
2021-03-10,66130,66280,65070,65400,194750,131006,CU2105.SHF,1
2021-03-11,65960,67770,65410,67360,225414,150597,CU2105.SHF,0
2021-03-12,67260,67470,66590,66920,190335,147954,CU2105.SHF,0
2021-03-15,66920,68230,66860,67520,204178,157495,CU2105.SHF,0
2021-03-16,67680,67780,66690,66740,137751,154268,CU2105.SHF,0
2021-03-17,66490,67110,66180,66940,146956,149899,CU2105.SHF,0
2021-03-18,66920,67700,66660,66920,146886,149439,CU2105.SHF,0
2021-03-19,66980,67390,65510,66020,217722,148049,CU2105.SHF,0
2021-03-22,66510,67440,66220,66800,181394,146542,CU2105.SHF,0
2021-03-23,67020,67720,66380,67040,193756,149707,CU2105.SHF,0
2021-03-24,66750,66910,66080,66480,153428,150834,CU2105.SHF,0
2021-03-25,66690,66980,65480,65560,191090,154325,CU2105.SHF,0
2021-03-26,65210,66390,64930,66170,204962,146801,CU2105.SHF,0
2021-03-29,66280,66900,66070,66340,145770,145045,CU2105.SHF,0
2021-03-30,66420,66620,65860,65880,128138,143696,CU2105.SHF,0
2021-03-31,65860,65930,65190,65600,161047,142081,CU2105.SHF,0
2021-04-01,65750,65890,65030,65090,134908,141971,CU2105.SHF,0
2021-04-02,65390,67260,65340,67090,192731,128627,CU2105.SHF,0
2021-04-06,67480,67670,66850,67010,89025,126446,CU2105.SHF,0
2021-04-07,67010,67410,66750,66900,94176,123324,CU2105.SHF,0
2021-04-08,66590,67210,66310,66850,120227,117460,CU2105.SHF,0
2021-04-09,66860,67290,66550,66720,96815,112311,CU2105.SHF,0
2021-04-12,66870,66940,65650,65690,130994,106706,CU2105.SHF,0
2021-04-13,65900,66160,65620,65870,83519,104549,CU2105.SHF,0
2021-04-14,66280,66410,66020,66190,65691,101316,CU2105.SHF,0
2021-04-15,66840,68180,66680,68040,190130,161029,CU2106.SHF,1
2021-04-16,68130,69500,68060,68540,249767,175967,CU2106.SHF,0
2021-04-19,69000,69820,67880,69660,222256,182656,CU2106.SHF,0
2021-04-20,69660,69750,69000,69450,161140,182260,CU2106.SHF,0
2021-04-21,69270,69590,68450,68720,181631,170267,CU2106.SHF,0
2021-04-22,68830,69720,68740,69150,165812,175681,CU2106.SHF,0
2021-04-23,69320,69740,68850,69440,162777,177926,CU2106.SHF,0
2021-04-26,69750,71130,69550,70980,247686,189060,CU2106.SHF,0
2021-04-27,71150,72820,71030,72480,261866,189078,CU2106.SHF,0
2021-04-28,72150,72380,71060,71340,232329,175636,CU2106.SHF,0
2021-04-29,71820,72960,71510,72380,197631,175392,CU2106.SHF,0
2021-04-30,72600,73060,71250,71890,209068,162470,CU2106.SHF,0
2021-05-06,72210,73320,72180,73240,102105,160057,CU2106.SHF,0
2021-05-07,73580,74950,73430,74900,179927,160182,CU2106.SHF,0
2021-05-10,75300,78270,75080,77720,281019,151845,CU2106.SHF,0
2021-05-11,77400,77430,74800,76000,313147,139280,CU2106.SHF,0
2021-05-12,76000,77150,75670,77090,199333,138657,CU2106.SHF,0
2021-05-13,76240,76720,75390,75970,244411,132077,CU2106.SHF,0
2021-05-14,75420,75740,73530,74560,237464,125491,CU2106.SHF,0
2021-05-17,74360,75290,74200,74750,175719,121419,CU2106.SHF,0
2021-05-18,74680,76210,74560,76100,137132,119141,CU2106.SHF,0
2021-05-19,75740,75900,74070,74090,131138,108020,CU2106.SHF,0
2021-05-20,73420,73860,72150,73450,199583,92135,CU2106.SHF,0
2021-05-21,73600,73720,71760,72160,214013,126737,CU2107.SHF,1
2021-05-24,72800,72950,71010,71640,246429,131903,CU2107.SHF,0
2021-05-25,71780,72960,71710,72230,167541,129763,CU2107.SHF,0
2021-05-26,71850,72240,71510,71780,152038,129398,CU2107.SHF,0
2021-05-27,71860,72350,71280,71940,157811,133250,CU2107.SHF,0
2021-05-28,71970,74480,71970,73350,245750,138997,CU2107.SHF,0
2021-05-31,73040,74550,72770,73950,193071,140188,CU2107.SHF,0
2021-06-01,73980,74350,73590,74160,124527,143265,CU2107.SHF,0
2021-06-02,73700,74750,73520,73680,155274,142144,CU2107.SHF,0
2021-06-03,73380,73500,72610,73020,159440,137885,CU2107.SHF,0
2021-06-04,71500,71750,70470,70910,241633,138875,CU2107.SHF,0
2021-06-07,71920,72130,71190,71390,124171,135289,CU2107.SHF,0
2021-06-08,71270,71830,71100,71420,108151,129667,CU2107.SHF,0
2021-06-09,70990,72380,70870,71510,138564,130944,CU2107.SHF,0
2021-06-10,71400,71880,71050,71290,102273,132479,CU2107.SHF,0
2021-06-11,71070,71830,70610,71770,143036,132425,CU2107.SHF,0
2021-06-15,71520,71560,69500,70230,117291,130566,CU2107.SHF,0
2021-06-16,69110,69490,68380,68450,151836,126238,CU2107.SHF,0
2021-06-17,68950,69830,68450,68800,133905,111678,CU2107.SHF,0
2021-06-18,68620,68960,66960,67260,159616,106284,CU2107.SHF,0
2021-06-21,67150,67370,66350,66350,131010,98793,CU2107.SHF,0
2021-06-22,66420,67620,66390,67350,110174,87899,CU2107.SHF,0
2021-06-23,67350,68510,67270,68480,85778,80005,CU2107.SHF,0
2021-06-24,68860,69660,68300,68480,133511,114698,CU2108.SHF,1
2021-06-25,68700,69340,68580,68700,108388,117410,CU2108.SHF,0
2021-06-28,68580,68930,68150,68630,109883,119630,CU2108.SHF,0
2021-06-29,68650,68820,67720,68150,98558,122235,CU2108.SHF,0
2021-06-30,67940,68610,67840,68390,88641,121002,CU2108.SHF,0
2021-07-01,68630,69310,68140,68260,122153,121003,CU2108.SHF,0
2021-07-02,68630,68940,67810,68260,107885,121278,CU2108.SHF,0
2021-07-05,68430,69780,68210,69520,137175,121704,CU2108.SHF,0
2021-07-06,69260,70230,69200,70100,115739,124166,CU2108.SHF,0
2021-07-07,69720,69810,67900,69110,172828,115546,CU2108.SHF,0
2021-07-08,69280,69550,68590,68740,127762,114518,CU2108.SHF,0
2021-07-09,68360,69240,68170,68920,118800,115392,CU2108.SHF,0
2021-07-12,69600,69980,68850,68980,127097,114819,CU2108.SHF,0
2021-07-13,68790,69460,68750,69200,82563,115900,CU2108.SHF,0
2021-07-14,68490,69030,68280,68870,98394,115354,CU2108.SHF,0
2021-07-15,68730,69100,68060,68800,108007,114958,CU2108.SHF,0
2021-07-16,68780,69550,68670,69340,97287,108984,CU2108.SHF,0
2021-07-19,69300,69480,68620,68740,90167,103887,CU2108.SHF,0
2021-07-20,67450,68370,67400,68130,111283,102737,CU2108.SHF,0
2021-07-21,67880,68690,67810,68020,80128,96552,CU2108.SHF,0
2021-07-22,68300,69050,68210,68960,74370,87749,CU2108.SHF,0
2021-07-23,69130,70000,68930,69670,84264,80343,CU2108.SHF,0
2021-07-26,70040,71150,69630,70770,139600,128828,CU2109.SHF,1
2021-07-27,71030,72740,70990,71770,167268,137479,CU2109.SHF,0
2021-07-28,72110,72410,71690,71850,132217,138433,CU2109.SHF,0
2021-07-29,71750,71910,71110,71610,121943,136632,CU2109.SHF,0
2021-07-30,71700,72120,71290,71820,113946,136097,CU2109.SHF,0
2021-08-02,71960,72460,70830,71480,169156,134609,CU2109.SHF,0
2021-08-03,71680,71690,70440,70450,110158,127089,CU2109.SHF,0
2021-08-04,69860,70350,69500,70120,113943,122670,CU2109.SHF,0
2021-08-05,69520,69860,69220,69220,117226,120705,CU2109.SHF,0
2021-08-06,69250,70430,69250,70330,102313,120451,CU2109.SHF,0
2021-08-09,70160,70490,69140,69470,119524,117123,CU2109.SHF,0
2021-08-10,68540,69770,68500,69550,105758,121441,CU2109.SHF,0
2021-08-11,69500,70420,69370,69770,101880,120291,CU2109.SHF,0
2021-08-12,69870,70660,69850,70410,93337,119708,CU2109.SHF,0
2021-08-13,70180,70220,69540,69970,88041,118113,CU2109.SHF,0
2021-08-16,70060,70910,69660,69660,107705,120238,CU2109.SHF,0
2021-08-17,69820,70050,69500,69710,79978,114642,CU2109.SHF,0
2021-08-18,68910,69270,68550,68720,121695,113219,CU2109.SHF,0
2021-08-19,68320,68500,66710,66790,157665,108568,CU2109.SHF,0
2021-08-20,66030,67620,66000,67200,128192,94679,CU2109.SHF,0
2021-08-23,66820,68130,66820,67620,131415,129201,CU2110.SHF,1
2021-08-24,68550,68760,68210,68560,118099,125422,CU2110.SHF,0
2021-08-25,69080,69590,68900,69100,111872,129032,CU2110.SHF,0
2021-08-26,69500,69600,68560,68590,101725,130837,CU2110.SHF,0
2021-08-27,68910,69190,68620,69130,99494,126661,CU2110.SHF,0
2021-08-30,69200,70280,69190,70130,133885,129293,CU2110.SHF,0
2021-08-31,70450,70600,69750,70100,100739,132113,CU2110.SHF,0
2021-09-01,70200,70290,68860,68900,117263,130405,CU2110.SHF,0
2021-09-02,68860,69230,68510,69020,100627,126108,CU2110.SHF,0
2021-09-03,68720,69560,68660,69090,106220,126037,CU2110.SHF,0
2021-09-06,69250,69770,69050,69510,102658,123399,CU2110.SHF,0
2021-09-07,69550,69710,68870,69070,77174,122433,CU2110.SHF,0
2021-09-08,69060,69220,68680,68680,95765,120538,CU2110.SHF,0
2021-09-09,68680,69610,68270,69300,146092,123131,CU2110.SHF,0
2021-09-10,69210,70240,69160,70080,126974,127535,CU2110.SHF,0
2021-09-13,70500,71900,70380,71480,192823,136463,CU2110.SHF,0
2021-09-14,71480,71480,69800,69840,149579,124842,CU2110.SHF,0
2021-09-15,69810,70230,69360,69810,125769,120669,CU2110.SHF,0
2021-09-16,69970,70860,69530,69650,119956,114680,CU2110.SHF,0
2021-09-17,69450,69730,69080,69270,123464,106260,CU2110.SHF,0
2021-09-22,67650,69110,67550,68780,99418,102428,CU2110.SHF,0
2021-09-23,69160,69300,68510,68660,93358,91993,CU2110.SHF,0
2021-09-24,68780,69500,68540,69250,109561,80946,CU2110.SHF,0
2021-09-27,69050,69900,68900,69340,96298,69243,CU2110.SHF,0
2021-09-28,69090,69550,69050,69230,77495,117870,CU2111.SHF,1
2021-09-29,69110,69210,68290,68360,121933,117320,CU2111.SHF,0
2021-09-30,68490,68700,67890,67950,99026,119551,CU2111.SHF,0
2021-10-08,68970,69700,68820,68840,84488,119513,CU2111.SHF,0
2021-10-11,68950,70350,68930,70260,143162,139746,CU2111.SHF,0
2021-10-12,70280,71140,69400,69680,144814,141275,CU2111.SHF,0
2021-10-13,70310,70740,69480,70100,144545,141888,CU2111.SHF,0
2021-10-14,70680,73630,70480,72480,238778,160785,CU2111.SHF,0
2021-10-15,72620,74340,72620,73820,183489,162564,CU2111.SHF,0
2021-10-18,75010,76700,74480,76270,221067,158195,CU2111.SHF,0
2021-10-19,75510,76170,74510,75810,147924,149675,CU2111.SHF,0
2021-10-20,75490,75490,72480,73380,197841,131489,CU2111.SHF,0
2021-10-21,73410,74960,72510,72890,151149,119023,CU2111.SHF,0
2021-10-22,72580,72940,71370,72390,233307,155196,CU2112.SHF,1
2021-10-25,71900,72460,70820,72110,193102,157245,CU2112.SHF,0
2021-10-26,71900,72500,71580,72000,139144,159882,CU2112.SHF,0
2021-10-27,71990,72290,70560,70560,194977,150037,CU2112.SHF,0
2021-10-28,70300,71530,69660,71110,213682,153377,CU2112.SHF,0
2021-10-29,70800,71300,70150,70540,132432,150947,CU2112.SHF,0
2021-11-01,70200,70770,69720,70140,122502,150554,CU2112.SHF,0
2021-11-02,70140,70990,69380,69660,142807,149521,CU2112.SHF,0
2021-11-03,70200,71470,69750,71350,128403,160201,CU2112.SHF,0
2021-11-04,71000,71100,69610,70150,138708,155384,CU2112.SHF,0
2021-11-05,70630,70680,68770,69590,166446,157158,CU2112.SHF,0
2021-11-08,69400,70650,69340,70000,121313,152708,CU2112.SHF,0
2021-11-09,70220,70880,70030,70550,95172,153566,CU2112.SHF,0
2021-11-10,70950,70960,69720,70330,108019,151805,CU2112.SHF,0
2021-11-11,70210,70720,69580,70420,129162,148807,CU2112.SHF,0
2021-11-12,70650,71170,70430,70570,122058,144542,CU2112.SHF,0
2021-11-15,70570,71500,70400,70830,108729,145210,CU2112.SHF,0
2021-11-16,71030,71220,70210,70360,108271,133480,CU2112.SHF,0
2021-11-17,70640,70700,69800,70140,115483,128600,CU2112.SHF,0
2021-11-18,69720,70060,68800,68910,145132,123222,CU2112.SHF,0
2021-11-19,69210,71020,68670,70960,130497,114292,CU2112.SHF,0
2021-11-22,70050,70960,69950,70180,127728,158184,CU2201.SHF,1
2021-11-23,70370,71620,70150,70740,143163,172977,CU2201.SHF,0
2021-11-24,71060,71580,70770,71220,92335,176086,CU2201.SHF,0
2021-11-25,71620,72260,71580,71970,120822,188075,CU2201.SHF,0
2021-11-26,72140,72140,70410,70560,126260,171059,CU2201.SHF,0
2021-11-29,69800,70460,69330,70230,159820,162149,CU2201.SHF,0
2021-11-30,70410,70530,69170,69450,121960,155294,CU2201.SHF,0
2021-12-01,69710,69860,69020,69650,110032,154776,CU2201.SHF,0
2021-12-02,69500,69600,68620,68650,132747,155980,CU2201.SHF,0
2021-12-03,68830,69850,68650,69460,122548,152611,CU2201.SHF,0
2021-12-06,69390,69790,68910,69080,111405,149335,CU2201.SHF,0
2021-12-07,69460,69770,69320,69420,90812,144887,CU2201.SHF,0
2021-12-08,70160,70240,69390,69570,92258,139268,CU2201.SHF,0
2021-12-09,69510,70130,69290,69710,97714,139423,CU2201.SHF,0
2021-12-10,69360,69570,69180,69530,79270,135694,CU2201.SHF,0
2021-12-13,69560,69660,69230,69570,78333,136367,CU2201.SHF,0
2021-12-14,69270,69350,68510,68910,99921,133844,CU2201.SHF,0
2021-12-15,69100,69150,68000,68000,95585,135574,CU2201.SHF,0
2021-12-16,67860,68760,67040,68590,132546,125813,CU2201.SHF,0
2021-12-17,69160,69560,69010,69370,92896,106771,CU2201.SHF,0
2021-12-20,69210,69460,68500,68630,63223,99719,CU2201.SHF,0
2021-12-21,68690,69300,68610,69230,83762,136634,CU2202.SHF,1
2021-12-22,69340,69800,69170,69690,74042,138605,CU2202.SHF,0
2021-12-23,69940,70200,69790,70180,81994,144770,CU2202.SHF,0
2021-12-24,69800,70200,69470,69750,83911,142606,CU2202.SHF,0
2021-12-27,69770,69970,69490,69530,60360,140027,CU2202.SHF,0
2021-12-28,69810,70870,69700,70450,91362,148144,CU2202.SHF,0
2021-12-29,70650,70780,69770,70200,73868,141209,CU2202.SHF,0
2021-12-30,69940,70240,69830,70010,65370,138956,CU2202.SHF,0
2021-12-31,70200,70550,69770,70380,76394,133670,CU2202.SHF,0
2022-01-04,70510,70550,69580,69730,57689,127675,CU2202.SHF,0
2022-01-05,69740,70770,69690,70110,79815,128210,CU2202.SHF,0
2022-01-06,70310,70390,69440,69490,83117,122511,CU2202.SHF,0
2022-01-07,69400,69800,69000,69520,81771,115000,CU2202.SHF,0
2022-01-10,69470,69980,69410,69780,59048,111072,CU2202.SHF,0
2022-01-11,69780,69950,69100,69720,72730,109625,CU2202.SHF,0
2022-01-12,69910,71330,69610,71170,99650,120293,CU2202.SHF,0
2022-01-13,71860,72500,71260,71440,110022,117648,CU2202.SHF,0
2022-01-14,71900,72040,71000,71460,87675,108319,CU2202.SHF,0
2022-01-17,71190,71190,69860,70170,96700,91482,CU2202.SHF,0
2022-01-18,69820,70270,69730,70100,59145,135164,CU2203.SHF,1
2022-01-19,69880,70230,69670,70020,74996,136183,CU2203.SHF,0
2022-01-20,70490,71360,70380,71180,104527,150151,CU2203.SHF,0
2022-01-21,71190,71880,70790,71290,94910,154349,CU2203.SHF,0
2022-01-24,71280,71990,70410,70480,116128,145535,CU2203.SHF,0
2022-01-25,70020,70140,69520,69570,116496,139370,CU2203.SHF,0
2022-01-26,69570,70780,69360,70730,95307,138315,CU2203.SHF,0
2022-01-27,70910,71230,69770,69780,85803,129985,CU2203.SHF,0
2022-01-28,70500,70970,70030,70290,79210,129300,CU2203.SHF,0
2022-02-07,71000,71180,70290,70430,49911,126890,CU2203.SHF,0
2022-02-08,70630,70780,70200,70590,56593,128164,CU2203.SHF,0
2022-02-09,70060,70590,69770,70450,70633,129062,CU2203.SHF,0
2022-02-10,70840,73040,70760,73030,142439,157385,CU2203.SHF,0
2022-02-11,73320,73650,71140,71480,152263,146828,CU2203.SHF,0
2022-02-14,71650,71860,70580,71360,106807,133716,CU2203.SHF,0
2022-02-15,71070,71300,70540,71060,82171,125982,CU2203.SHF,0
2022-02-16,71410,71630,70970,71510,60175,124783,CU2203.SHF,0
2022-02-17,71550,71660,71030,71160,52066,118893,CU2203.SHF,0
2022-02-18,71250,72070,71110,71890,62479,117671,CU2203.SHF,0
2022-02-21,71510,71980,71230,71460,72498,104457,CU2203.SHF,0
2022-02-22,71150,71320,70960,71030,65454,89642,CU2203.SHF,0
2022-02-23,71440,71500,71060,71300,45322,78724,CU2203.SHF,0
2022-02-24,71320,71380,70520,70970,111204,131418,CU2204.SHF,1
2022-02-25,71360,71640,70550,70690,113707,132993,CU2204.SHF,0
2022-02-28,70660,71110,70530,70990,72209,133553,CU2204.SHF,0
2022-03-01,70920,71150,70660,71050,59799,133338,CU2204.SHF,0
2022-03-02,71150,71790,71120,71520,92002,140196,CU2204.SHF,0
2022-03-03,73000,73120,71820,73010,135552,150786,CU2204.SHF,0
2022-03-04,73000,73240,72240,72890,122656,149833,CU2204.SHF,0
2022-03-07,72800,75610,72660,74980,164131,156329,CU2204.SHF,0
2022-03-08,74900,77270,70560,74000,242689,139982,CU2204.SHF,0
2022-03-09,71880,73250,71880,72720,118144,126949,CU2204.SHF,0
2022-03-10,72000,72460,71440,71940,98015,116352,CU2204.SHF,0
2022-03-11,72300,72460,71830,72150,58980,111552,CU2204.SHF,0
