trade_date,value
2021-11-26,6.39725
2021-11-28,6.395
2021-11-29,6.3862749999999995
2021-11-30,6.36712
2021-12-01,6.371585
2021-12-02,6.3727350000000005
2021-12-03,6.3742
2021-12-05,6.375
2021-12-06,6.375025
2021-12-07,6.363849999999999
2021-12-08,6.34605
2021-12-09,6.380649999999999
2021-12-10,6.375635
2021-12-12,6.3734
2021-12-13,6.37549
2021-12-14,6.37418
2021-12-15,6.3733
2021-12-16,6.3806899999999995
2021-12-17,6.3875150000000005
2021-12-19,6.38725
2021-12-20,6.382804999999999
2021-12-21,6.37631
2021-12-22,6.377890000000001
2021-12-23,6.375445
2021-12-24,6.374835
2021-12-26,6.3746
2021-12-27,6.375425
2021-12-28,6.374505
2021-12-29,6.371205
2021-12-30,6.37594
2021-12-31,6.364375
2022-01-03,6.37452
2022-01-04,6.375500000000001
2022-01-05,6.37587
2022-01-06,6.394545
2022-01-07,6.383050000000001
2022-01-09,6.382899999999999
2022-01-10,6.380504999999999
2022-01-11,6.37732
2022-01-12,6.36256
2022-01-13,6.36444
2022-01-14,6.356795
2022-01-16,6.352545
2022-01-17,6.351255
2022-01-18,6.36084
2022-01-19,6.35091
2022-01-20,6.34689
2022-01-21,6.3413
2022-01-23,6.3415
2022-01-24,6.3334600000000005
2022-01-25,6.33104
2022-01-26,6.336045
2022-01-27,6.3688649999999996
2022-01-28,6.37075
2022-01-30,6.36755
2022-01-31,6.370975
2022-02-01,6.36875
2022-02-02,6.357505
2022-02-03,6.353400000000001
2022-02-04,6.36365
2022-02-06,6.36285
2022-02-07,6.363035
2022-02-08,6.365985
2022-02-09,6.3639
2022-02-10,6.3635649999999995
2022-02-11,6.367315
2022-02-13,6.36645
2022-02-14,6.357595
2022-02-15,6.33625
2022-02-16,6.332445
2022-02-17,6.334645
2022-02-18,6.325035
2022-02-20,6.32515
2022-02-21,6.3264
2022-02-22,6.32366
2022-02-23,6.31217
2022-02-24,6.31972
2022-02-25,6.313315
2022-02-27,6.32545
2022-02-28,6.3137550000000005
2022-03-01,6.3191
2022-03-02,6.32345
2022-03-03,6.322604999999999
2022-03-04,6.32545
2022-03-06,6.3225
2022-03-07,6.32676
2022-03-08,6.326055
2022-03-09,6.323345
2022-03-10,6.327249999999999
2022-03-11,6.35893
2022-03-13,6.364
2022-03-14,6.3953500000000005
2022-03-15,6.381445
2022-03-16,6.3637999999999995
2022-03-17,6.36308
2022-03-18,6.367604999999999
2022-03-20,6.36977
2022-03-21,6.371
2022-03-22,6.376564999999999
2022-03-23,6.3887
2022-03-24,6.38325
2022-03-25,6.3840699999999995
2022-03-27,6.3895
2022-03-28,6.38685
2022-03-29,6.374055
2022-03-30,6.359795
2022-03-31,6.35455
2022-04-01,6.368265
2022-04-03,6.3683
2022-04-04,6.37425
2022-04-05,6.377515
2022-04-06,6.35886
2022-04-07,6.363899999999999
2022-04-08,6.368874999999999
2022-04-10,6.37025
2022-04-11,6.388199999999999
2022-04-12,6.3766
2022-04-13,6.378
2022-04-14,6.389975
2022-04-15,6.381905
2022-04-17,6.37975
2022-04-18,6.3778500000000005
2022-04-19,6.4196
2022-04-20,6.444850000000001
2022-04-21,6.48095
2022-04-22,6.52728
2022-04-24,6.524205
2022-04-25,6.5721799999999995
2022-04-26,6.58974
2022-04-27,6.587605
2022-04-28,6.66071
2022-04-29,6.64215
2022-05-02,6.6734
2022-05-03,6.64925
2022-05-04,6.620675
2022-05-05,6.682055
2022-05-06,6.718999999999999
2022-05-09,6.7576
2022-05-10,6.74542
2022-05-11,6.7645
2022-05-12,6.827115
2022-05-13,6.798775
2022-05-15,6.7982499999999995
2022-05-16,6.797825
2022-05-17,6.739775
2022-05-18,6.7806
2022-05-19,6.72851
2022-05-20,6.69735
2022-05-23,6.6617999999999995
2022-05-24,6.65719
2022-05-25,6.71194
2022-05-26,6.767305
2022-05-27,6.7212
2022-05-30,6.67085
2022-05-31,6.6774249999999995
2022-06-01,6.69825
2022-06-02,6.655939999999999
2022-06-03,6.6564
2022-06-06,6.65655
2022-06-07,6.671265
2022-06-08,6.70075
2022-06-09,6.70092
2022-06-10,6.73341
2022-06-12,6.7365
2022-06-13,6.7826699999999995
2022-06-14,6.7561
2022-06-15,6.66875
2022-06-16,6.683400000000001
2022-06-17,6.71086
2022-06-19,6.7157800000000005
2022-06-20,6.6900949999999995
2022-06-21,6.692254999999999
2022-06-22,6.710795
2022-06-23,6.6984449999999995
2022-06-24,6.68255
2022-06-27,6.6927
2022-06-28,6.7025749999999995
2022-06-29,6.707965
2022-06-30,6.693949999999999
2022-07-01,6.696625
2022-07-03,6.698335
2022-07-04,6.693955000000001
2022-07-05,6.711795
2022-07-06,6.715540000000001
2022-07-07,6.693055
2022-07-08,6.685905
2022-07-10,6.68903
2022-07-11,6.72579
2022-07-12,6.73665
2022-07-13,6.72607
2022-07-14,6.7633399999999995
2022-07-15,6.75849
2022-07-18,6.760405
2022-07-19,6.74557
2022-07-20,6.774355
2022-07-21,6.77031
2022-07-22,6.75803
2022-07-25,6.752045
2022-07-26,6.768865
2022-07-27,6.743945
2022-07-28,6.744205
2022-07-29,6.7532049999999995
2022-08-01,6.783810000000001
2022-08-02,6.7783
2022-08-03,6.763215000000001
2022-08-04,6.751155000000001
2022-08-05,6.76799
2022-08-07,6.763465
2022-08-08,6.76235
2022-08-09,6.75486
2022-08-10,6.7242
2022-08-11,6.7438649999999996
2022-08-12,6.736295
2022-08-14,6.738250000000001
2022-08-15,6.81635
2022-08-16,6.79223
2022-08-17,6.794545
2022-08-18,6.8034
2022-08-19,6.833634999999999
2022-08-21,6.83375
2022-08-22,6.869445
2022-08-23,6.85433
2022-08-24,6.8774999999999995
2022-08-25,6.85145
2022-08-26,6.893205
2022-08-28,6.8921
2022-08-29,6.91555
2022-08-30,6.92347
2022-08-31,6.9069
2022-09-01,6.9158349999999995
2022-09-02,6.918205
2022-09-04,6.9202200000000005
2022-09-05,6.942375
2022-09-06,6.97026
2022-09-07,6.9601
2022-09-08,6.96201
2022-09-09,6.93705
2022-09-11,6.9275
2022-09-12,6.91824
2022-09-13,6.9822500000000005
2022-09-14,7.012685
2022-09-15,6.99953
2022-09-16,6.99953
2022-09-17,7.002865
2022-09-18,7.004735
2022-09-19,7.03035
2022-09-20,7.0752299999999995
2022-09-21,7.08036
2022-09-22,7.13322
2022-09-23,7.13322
2022-09-25,7.174225
2022-09-26,7.180085
2022-09-27,7.161885
2022-09-28,7.09809
2022-09-29,7.141915
2022-09-30,7.141915
2022-10-02,7.105255
2022-10-03,7.0454550000000005
2022-10-04,7.0684000000000005
2022-10-05,7.086145
2022-10-06,7.130835
2022-10-07,7.130835
2022-10-08,7.126735
2022-10-09,7.154725
2022-10-10,7.1725200000000005
2022-10-11,7.174695
2022-10-12,7.17863
2022-10-13,7.21772
2022-10-14,7.21772
2022-10-16,7.211105
2022-10-17,7.224185
2022-10-18,7.268565000000001
2022-10-19,7.253705
2022-10-20,7.229825
2022-10-21,7.229825
2022-10-22,7.23558
2022-10-23,7.326535
2022-10-24,7.31355
2022-10-25,7.187445
2022-10-26,7.25149
2022-10-27,7.2705649999999995
2022-10-28,7.2705649999999995
2022-10-30,7.336539999999999
2022-10-31,7.309505
2022-11-01,7.34228
2022-11-02,7.330755
2022-11-03,7.174915
2022-11-04,7.174915
2022-11-05,7.243
2022-11-06,7.229
2022-11-07,7.230700000000001
2022-11-08,7.2742450000000005
2022-11-09,7.151585
2022-11-10,7.092995
2022-11-11,7.092995
2022-11-13,7.041375
2022-11-14,7.048305
2022-11-15,7.1076
2022-11-16,7.147315000000001
2022-11-17,7.1243
2022-11-18,7.1243
2022-11-20,7.179175
2022-11-21,7.1365099999999995
2022-11-22,7.15223
2022-11-23,7.16958
2022-11-24,7.1940100000000005
2022-11-25,7.1940100000000005
2022-11-26,7.23411
2022-11-27,7.247545000000001
2022-11-28,7.144385
2022-11-29,7.045845
2022-11-30,7.038495
2022-12-01,7.01896
2022-12-02,7.01896
2022-12-03,7.01272
2022-12-04,6.973765
2022-12-05,6.98226
2022-12-06,6.963839999999999
2022-12-07,6.960925
2022-12-08,6.97259
2022-12-09,6.97259
2022-12-10,6.9669550000000005
2022-12-11,6.989395
2022-12-12,6.965725000000001
2022-12-13,6.943949999999999
2022-12-14,6.992430000000001
2022-12-15,6.97728
2022-12-16,6.97728
2022-12-18,6.9891000000000005
2022-12-19,6.96097
2022-12-20,6.986575
2022-12-21,7.00999
2022-12-22,7.0044699999999995
2022-12-23,7.0044699999999995
2022-12-25,6.97588
2022-12-26,6.96835
2022-12-27,6.997
2022-12-28,6.973000000000001
2022-12-29,6.92445
2022-12-30,6.92445
2023-01-01,6.9268
2023-01-02,6.924155
2023-01-03,6.89949
2023-01-04,6.889435
2023-01-05,6.83156
2023-01-06,6.83156
2023-01-08,6.781000000000001
2023-01-09,6.784800000000001
2023-01-10,6.769035000000001
2023-01-11,6.72633
2023-01-12,6.7074549999999995
2023-01-13,6.7074549999999995
2023-01-15,6.74099
2023-01-16,6.76952
2023-01-17,6.76962
2023-01-18,6.771364999999999
2023-01-19,6.784275
2023-01-20,6.784275
2023-01-22,6.776675
2023-01-23,6.783885
2023-01-24,6.771850000000001
2023-01-25,6.736015
2023-01-26,6.757345
2023-01-27,6.757345
2023-01-28,6.7581299999999995
2023-01-29,6.756285
2023-01-30,6.757905
2023-01-31,6.719049999999999
2023-02-01,6.74022
2023-02-02,6.80761
2023-02-03,6.80761
2023-02-04,6.8149
2023-02-05,6.8054950000000005
2023-02-06,6.78412
2023-02-07,6.79598
2023-02-08,6.794965
2023-02-09,6.8240300000000005
2023-02-10,6.8240300000000005
2023-02-11,6.82442
2023-02-12,6.82465
2023-02-13,6.83763
2023-02-14,6.862895
2023-02-15,6.8686799999999995
2023-02-16,6.872285
2023-02-17,6.872285
2023-02-18,6.8765
2023-02-19,6.85966
2023-02-20,6.890264999999999
2023-02-21,6.90352
2023-02-22,6.91603
2023-02-23,6.979825
2023-02-24,6.979825
2023-02-25,6.9784299999999995
2023-02-26,6.96136
2023-02-27,6.95503
2023-02-28,6.879205
2023-03-01,6.92135
2023-03-02,6.896435
2023-03-03,6.896435
2023-03-04,6.910945
2023-03-05,6.94927
2023-03-06,6.994225
2023-03-07,6.968415
2023-03-08,6.9767600000000005
2023-03-09,6.939555
2023-03-10,6.939555
2023-03-11,6.932595
2023-03-12,6.85206
2023-03-13,6.88261
2023-03-14,6.89307
2023-03-15,6.894685000000001
2023-03-16,6.89
2023-03-17,6.89
2023-03-19,6.87383
2023-03-20,6.876704999999999
2023-03-21,6.861045
2023-03-22,6.830394999999999
2023-03-23,6.870645
2023-03-24,6.870645
2023-03-25,6.868005
2023-03-26,6.882415
2023-03-27,6.877174999999999
2023-03-28,6.893330000000001
2023-03-29,6.874755
2023-03-30,6.873725
2023-03-31,6.873725
2023-04-01,6.873950000000001
2023-04-02,6.875135
2023-04-03,6.87923
2023-04-04,6.883255
2023-04-05,6.881685
2023-04-06,6.87635
2023-04-07,6.87635
2023-04-08,6.87645
2023-04-09,6.89254
2023-04-10,6.893825
2023-04-11,6.880649999999999
2023-04-12,6.872045
2023-04-13,6.87144
2023-04-14,6.87144
2023-04-15,6.86529
2023-04-16,6.88251
2023-04-17,6.882664999999999
2023-04-18,6.894724999999999
2023-04-19,6.8844
2023-04-20,6.89966
2023-04-21,6.89966
2023-04-22,6.90015
2023-04-23,6.90255
2023-04-24,6.9428149999999995
2023-04-25,6.941599999999999
2023-04-26,6.93005
2023-04-27,6.92708
2023-04-28,6.92708
2023-04-29,6.9295
2023-04-30,6.96176
2023-05-01,6.93488
2023-05-02,6.921975
2023-05-03,6.915570000000001
2023-05-04,6.920235
2023-05-05,6.920235
2023-05-06,6.9168
2023-05-07,6.91986
2023-05-08,6.925255
2023-05-09,6.93909
2023-05-10,6.95962
2023-05-11,6.9720949999999995
2023-05-12,6.9720949999999995
2023-05-13,6.969605
2023-05-14,6.95866
2023-05-15,6.998455
2023-05-16,7.007709999999999
2023-05-17,7.050245
2023-05-18,7.025145
2023-05-19,7.025145
2023-05-20,7.02883
2023-05-21,7.04738
2023-05-22,7.065175
2023-05-23,7.06688
2023-05-24,7.091900000000001
2023-05-25,7.074165000000001
2023-05-26,7.074165000000001
2023-05-27,7.0733
2023-05-28,7.08532
2023-05-29,7.091185
2023-05-30,7.119705
2023-05-31,7.10447
2023-06-01,7.109875000000001
2023-06-03,7.106335
2023-06-04,7.11953
2023-06-05,7.12853
2023-06-06,7.14738
2023-06-07,7.120365
2023-06-08,7.14388
2023-06-10,7.142605
2023-06-11,7.15621
2023-06-12,7.174265
2023-06-13,7.175085
2023-06-14,7.12057
2023-06-15,7.128135
2023-06-18,7.163655
2023-06-19,7.181654999999999
2023-06-20,7.1759450000000005
2023-06-21,7.195175
2023-06-22,7.21544
2023-06-24,7.21435
2023-06-25,7.24244
2023-06-26,7.224995
2023-06-27,7.24325
2023-06-28,7.26855
2023-06-29,7.267775
2023-07-01,7.267754999999999
2023-07-02,7.25333
2023-07-03,7.230085
2023-07-04,7.262665
2023-07-05,7.255274999999999
2023-07-06,7.23285
2023-07-08,7.23405
2023-07-09,7.229744999999999
2023-07-10,7.2139299999999995
2023-07-11,7.166645
2023-07-12,7.150265
2023-07-13,7.157145
2023-07-15,7.1572499999999994
2023-07-16,7.179065
2023-07-17,7.193415
2023-07-18,7.23254
2023-07-19,7.174385
2023-07-20,7.1888000000000005
2023-07-23,7.18499
2023-07-24,7.136934999999999
2023-07-25,7.15385
2023-07-26,7.170325
2023-07-27,7.151235
2023-07-30,7.14639
2023-07-31,7.184469999999999
2023-08-01,7.201585
2023-08-02,7.181765
2023-08-03,7.188235000000001
2023-08-05,7.1875
2023-08-06,7.20107
2023-08-07,7.23718
2023-08-08,7.23047
2023-08-09,7.242615000000001
2023-08-10,7.26147
2023-08-12,7.259600000000001
2023-08-13,7.2788
2023-08-14,7.324005
2023-08-15,7.3352900000000005
2023-08-16,7.30293
2023-08-17,7.307734999999999
2023-08-19,7.305555
2023-08-20,7.289455
2023-08-21,7.30655
2023-08-22,7.288735
2023-08-23,7.2810749999999995
2023-08-24,7.295920000000001
2023-08-26,7.2863299999999995
2023-08-27,7.2928
2023-08-28,7.28541
2023-08-29,7.30352
2023-08-30,7.275575
2023-08-31,7.2687
2023-09-02,7.27075
2023-09-03,7.27603
2023-09-04,7.305035
2023-09-05,7.3208649999999995
2023-09-06,7.342145
2023-09-07,7.365005
2023-09-09,7.3594349999999995
2023-09-10,7.30267
2023-09-11,7.300795000000001
2023-09-12,7.271545
2023-09-13,7.290039999999999
