trade_date,symbol,warehouse,pre_vol,vol,vol_chg,fut_code
20190403,CU,世天威洋山,1528.0,1528.0,0,CU
20190403,CU,中储临港(保税),0.0,0.0,0,CU
20190403,CU,中储吴淞,21915.0,14763.0,-7152,CU
20190403,CU,中储大场,3831.0,3831.0,0,CU
20190403,CU,中储无锡,20000.0,20000.0,0,CU
20190403,CU,中海华东宝山,14208.0,13907.0,-301,CU
20190403,CU,八三O黄浦,26249.0,26478.0,229,CU
20190403,CU,南储仓储,18878.0,18602.0,-276,CU
20190403,CU,同盛松江,177.0,177.0,0,CU
20190403,CU,同盛洋山(保税),0.0,0.0,0,CU
20190403,CU,国储837处,9182.0,9182.0,0,CU
20190403,CU,国储外高桥,0.0,0.0,0,CU
20190403,CU,国储天威,199.0,199.0,0,CU
20190403,CU,外运华东张华浜,25.0,25.0,0,CU
20190403,CU,宁波九龙仓,0.0,0.0,0,CU
20190403,CU,常州融达,19613.0,19112.0,-501,CU
20190403,CU,无锡国联,11052.0,11052.0,0,CU
20190403,CU,江西国储,277.0,176.0,-101,CU
20190403,CU,添马行物流,7589.0,7087.0,-502,CU
20190403,CU,裕强闵行,9138.0,9138.0,0,CU
20190403,RB,上港物流共青,0.0,0.0,0,RB
20190403,RB,中储南京,0.0,0.0,0,RB
20190403,RB,中储塘沽,0.0,0.0,0,RB
20190403,RB,中储无锡,0.0,0.0,0,RB
20190403,RB,中储陆通,0.0,0.0,0,RB
20190403,RB,广物物流,0.0,0.0,0,RB
20190403,RB,康运宁波库,0.0,0.0,0,RB
20190403,RB,康运崇贤库,297.0,297.0,0,RB
20190403,RB,惠龙港,17447.0,16562.0,-885,RB
20190403,RB,浙江康运,0.0,0.0,0,RB
20190403,RB,金驹物流,0.0,0.0,0,RB
20190403,SC,中化兴中,1001000.0,1001000.0,0,SC
20190403,SC,中国石化册子岛,0.0,0.0,0,SC
20190403,SC,中国石化日照,0.0,0.0,0,SC
20190403,SC,中油大榭,0.0,0.0,0,SC
20190403,SC,中油大连,300000.0,300000.0,0,SC
20190403,SC,中油湛江,622000.0,622000.0,0,SC
20190403,SC,洋山石油,650000.0,650000.0,0,SC
20190403,SC,青岛港董家口,0.0,0.0,0,SC
20190404,AU,上期所交割库,3651.0,3651.0,0,AU
20190404,CU,上海裕强,0.0,0.0,0,CU
20190404,CU,上港物流,13046.0,13627.0,581,CU
20190404,CU,上港物流苏州,0.0,0.0,0,CU
20190404,CU,世天威洋山,1528.0,1528.0,0,CU
20190404,CU,中储临港(保税),0.0,0.0,0,CU
20190404,CU,中储吴淞,14763.0,11213.0,-3550,CU
20190404,CU,中储大场,3831.0,3807.0,-24,CU
20190404,CU,中储无锡,20000.0,19804.0,-196,CU
20190404,CU,中海华东宝山,13907.0,12751.0,-1156,CU
20190404,CU,八三O黄浦,26478.0,25002.0,-1476,CU
20190404,CU,南储仓储,18602.0,18602.0,0,CU
20190404,CU,同盛松江,177.0,177.0,0,CU
20190404,CU,同盛洋山(保税),0.0,0.0,0,CU
20190404,CU,国储837处,9182.0,9182.0,0,CU
20190404,CU,国储外高桥,0.0,0.0,0,CU
20190404,CU,国储天威,199.0,199.0,0,CU
20190404,CU,外运华东张华浜,25.0,25.0,0,CU
20190404,CU,宁波九龙仓,0.0,0.0,0,CU
20190404,CU,常州融达,19112.0,18339.0,-773,CU
20190404,CU,无锡国联,11052.0,11052.0,0,CU
20190404,CU,江西国储,176.0,74.0,-102,CU
20190404,CU,添马行物流,7087.0,7087.0,0,CU
20190404,CU,裕强闵行,9138.0,9138.0,0,CU
20190404,RB,上港物流共青,0.0,0.0,0,RB
20190404,RB,中储南京,0.0,0.0,0,RB
20190404,RB,中储塘沽,0.0,0.0,0,RB
20190404,RB,中储无锡,0.0,0.0,0,RB
20190404,RB,中储陆通,0.0,0.0,0,RB
20190404,RB,广物物流,0.0,0.0,0,RB
20190404,RB,康运宁波库,0.0,0.0,0,RB
20190404,RB,康运崇贤库,297.0,297.0,0,RB
20190404,RB,惠龙港,16562.0,16562.0,0,RB
20190404,RB,浙江康运,0.0,0.0,0,RB
20190404,RB,金驹物流,0.0,0.0,0,RB
20190404,SC,中化兴中,1001000.0,1001000.0,0,SC
20190404,SC,中国石化册子岛,0.0,0.0,0,SC
20190404,SC,中国石化日照,0.0,0.0,0,SC
20190404,SC,中油大榭,0.0,0.0,0,SC
20190404,SC,中油大连,300000.0,300000.0,0,SC
20190404,SC,中油湛江,622000.0,162000.0,-460000,SC
20190404,SC,洋山石油,650000.0,650000.0,0,SC
20190404,SC,青岛港董家口,0.0,0.0,0,SC
20190408,AU,上期所交割库,3651.0,3651.0,0,AU
20190408,CU,上海裕强,0.0,0.0,0,CU
20190408,CU,上港物流,13627.0,11849.0,-1778,CU
20190408,CU,上港物流苏州,0.0,0.0,0,CU
20190408,CU,世天威洋山,1528.0,1528.0,0,CU
20190408,CU,中储临港(保税),0.0,0.0,0,CU
20190408,CU,中储吴淞,11213.0,15850.0,4637,CU
20190408,CU,中储大场,3807.0,3807.0,0,CU
20190408,CU,中储无锡,19804.0,18701.0,-1103,CU
20190408,CU,中海华东宝山,12751.0,12751.0,0,CU
20190408,CU,八三O黄浦,25002.0,24477.0,-525,CU
20190408,CU,南储仓储,18602.0,17902.0,-700,CU
20190408,CU,同盛松江,177.0,177.0,0,CU
20190408,CU,同盛洋山(保税),0.0,0.0,0,CU
20190408,CU,国储837处,9182.0,9182.0,0,CU
20190408,CU,国储外高桥,0.0,0.0,0,CU
20190408,CU,国储天威,199.0,199.0,0,CU
20190408,CU,外运华东张华浜,25.0,25.0,0,CU
20190408,CU,宁波九龙仓,0.0,0.0,0,CU
20190408,CU,常州融达,18339.0,18039.0,-300,CU
20190408,CU,无锡国联,11052.0,11052.0,0,CU
20190408,CU,江西国储,74.0,74.0,0,CU
20190408,CU,添马行物流,7087.0,6987.0,-100,CU
20190408,CU,裕强闵行,9138.0,9138.0,0,CU
20190408,RB,上港物流共青,0.0,0.0,0,RB
20190408,RB,中储南京,0.0,0.0,0,RB
20190408,RB,中储塘沽,0.0,0.0,0,RB
20190408,RB,中储无锡,0.0,0.0,0,RB
20190408,RB,中储陆通,0.0,0.0,0,RB
20190408,RB,广物物流,0.0,0.0,0,RB
20190408,RB,康运宁波库,0.0,0.0,0,RB
20190408,RB,康运崇贤库,297.0,297.0,0,RB
20190408,RB,惠龙港,16562.0,16562.0,0,RB
20190408,RB,浙江康运,0.0,0.0,0,RB
20190408,RB,金驹物流,0.0,0.0,0,RB
20190408,SC,中化兴中,1001000.0,1001000.0,0,SC
20190408,SC,中国石化册子岛,0.0,0.0,0,SC
20190408,SC,中国石化日照,0.0,0.0,0,SC
20190408,SC,中油大榭,0.0,0.0,0,SC
20190408,SC,中油大连,300000.0,300000.0,0,SC
20190408,SC,中油湛江,162000.0,162000.0,0,SC
20190408,SC,洋山石油,650000.0,650000.0,0,SC
20190408,SC,青岛港董家口,0.0,0.0,0,SC
20190409,AU,上期所交割库,3651.0,3651.0,0,AU
20190409,C,瑞利控股,0.0,6000.0,6000,C
20190409,CU,上海裕强,0.0,0.0,0,CU
20190409,CU,上港物流,11849.0,11700.0,-149,CU
20190409,CU,上港物流苏州,0.0,0.0,0,CU
20190409,CU,世天威洋山,1528.0,1528.0,0,CU
20190409,CU,中储临港(保税),0.0,0.0,0,CU
20190409,CU,中储吴淞,15850.0,15850.0,0,CU
20190409,CU,中储大场,3807.0,3182.0,-625,CU
20190409,CU,中储无锡,18701.0,18701.0,0,CU
20190409,CU,中海华东宝山,12751.0,11274.0,-1477,CU
20190409,CU,八三O黄浦,24477.0,23855.0,-622,CU
20190409,CU,南储仓储,17902.0,17802.0,-100,CU
20190409,CU,同盛松江,177.0,177.0,0,CU
20190409,CU,同盛洋山(保税),0.0,0.0,0,CU
20190409,CU,国储837处,9182.0,9182.0,0,CU
20190409,CU,国储外高桥,0.0,0.0,0,CU
20190409,CU,国储天威,199.0,199.0,0,CU
20190409,CU,外运华东张华浜,25.0,25.0,0,CU
20190409,CU,宁波九龙仓,0.0,0.0,0,CU
20190409,CU,常州融达,18039.0,17939.0,-100,CU
20190409,CU,无锡国联,11052.0,11052.0,0,CU
20190409,CU,江西国储,74.0,74.0,0,CU
20190409,CU,添马行物流,6987.0,6987.0,0,CU
20190409,CU,裕强闵行,9138.0,9138.0,0,CU
20190409,RB,上港物流共青,0.0,0.0,0,RB
20190409,RB,中储南京,0.0,0.0,0,RB
20190409,RB,中储塘沽,0.0,0.0,0,RB
20190409,RB,中储无锡,0.0,0.0,0,RB
20190409,RB,中储陆通,0.0,0.0,0,RB
20190409,RB,广物物流,0.0,0.0,0,RB
20190409,RB,康运宁波库,0.0,0.0,0,RB
20190409,RB,康运崇贤库,297.0,297.0,0,RB
20190409,RB,惠龙港,16562.0,16562.0,0,RB
20190409,RB,浙江康运,0.0,0.0,0,RB
20190409,RB,金驹物流,0.0,0.0,0,RB
20190409,SC,中化兴中,1001000.0,1001000.0,0,SC
20190409,SC,中国石化册子岛,0.0,0.0,0,SC
20190409,SC,中国石化日照,0.0,0.0,0,SC
20190409,SC,中油大榭,0.0,0.0,0,SC
20190409,SC,中油大连,300000.0,300000.0,0,SC
20190409,SC,中油湛江,162000.0,162000.0,0,SC
20190409,SC,洋山石油,650000.0,650000.0,0,SC
20190409,SC,青岛港董家口,0.0,0.0,0,SC
20190410,AU,上期所交割库,3651.0,3651.0,0,AU
20190410,C,瑞利控股,6000.0,6000.0,0,C
20190410,CU,上海裕强,0.0,0.0,0,CU
20190410,CU,上港物流,11700.0,11078.0,-622,CU
20190410,CU,上港物流苏州,0.0,0.0,0,CU
20190410,CU,世天威洋山,1528.0,1528.0,0,CU
20190410,CU,中储临港(保税),0.0,0.0,0,CU
20190410,CU,中储吴淞,15850.0,16273.0,423,CU
20190410,CU,中储大场,3182.0,4131.0,949,CU
20190410,CU,中储无锡,18701.0,18701.0,0,CU
20190410,CU,中海华东宝山,11274.0,9976.0,-1298,CU
20190410,CU,八三O黄浦,23855.0,23533.0,-322,CU
20190410,CU,南储仓储,17802.0,16802.0,-1000,CU
20190410,CU,同盛松江,177.0,177.0,0,CU
20190410,CU,同盛洋山(保税),0.0,0.0,0,CU
20190410,CU,国储837处,9182.0,9182.0,0,CU
20190410,CU,国储外高桥,0.0,0.0,0,CU
20190410,CU,国储天威,199.0,199.0,0,CU
20190410,CU,外运华东张华浜,25.0,25.0,0,CU
20190410,CU,宁波九龙仓,0.0,0.0,0,CU
20190410,CU,常州融达,17939.0,17939.0,0,CU
20190410,CU,无锡国联,11052.0,13257.0,2205,CU
20190410,CU,江西国储,74.0,74.0,0,CU
20190410,CU,添马行物流,6987.0,6835.0,-152,CU
20190410,CU,裕强闵行,9138.0,9214.0,76,CU
20190410,RB,上港物流共青,0.0,0.0,0,RB
20190410,RB,中储南京,0.0,0.0,0,RB
20190410,RB,中储塘沽,0.0,0.0,0,RB
20190410,RB,中储无锡,0.0,0.0,0,RB
20190410,RB,中储陆通,0.0,0.0,0,RB
20190410,RB,广物物流,0.0,0.0,0,RB
20190410,RB,康运宁波库,0.0,0.0,0,RB
20190410,RB,康运崇贤库,297.0,0.0,-297,RB
20190410,RB,惠龙港,16562.0,16562.0,0,RB
20190410,RB,浙江康运,0.0,0.0,0,RB
20190410,RB,金驹物流,0.0,0.0,0,RB
20190410,SC,中化兴中,1001000.0,1001000.0,0,SC
20190410,SC,中国石化册子岛,0.0,0.0,0,SC
20190410,SC,中国石化日照,0.0,0.0,0,SC
20190410,SC,中油大榭,0.0,0.0,0,SC
20190410,SC,中油大连,300000.0,300000.0,0,SC
20190410,SC,中油湛江,162000.0,162000.0,0,SC
20190410,SC,洋山石油,650000.0,650000.0,0,SC
20190410,SC,青岛港董家口,0.0,0.0,0,SC
20190411,AU,上期所交割库,3651.0,3450.0,-201,AU
20190411,C,瑞利控股,6000.0,6000.0,0,C
20190411,CU,上海裕强,0.0,0.0,0,CU
20190411,CU,上港物流,11078.0,9225.0,-1853,CU
20190411,CU,上港物流苏州,0.0,0.0,0,CU
20190411,CU,世天威洋山,1528.0,1528.0,0,CU
20190411,CU,中储临港(保税),0.0,0.0,0,CU
20190411,CU,中储吴淞,16273.0,15522.0,-751,CU
20190411,CU,中储大场,4131.0,3132.0,-999,CU
20190411,CU,中储无锡,18701.0,18701.0,0,CU
20190411,CU,中海华东宝山,9976.0,8969.0,-1007,CU
20190411,CU,八三O黄浦,23533.0,23160.0,-373,CU
20190411,CU,南储仓储,16802.0,15301.0,-1501,CU
20190411,CU,同盛松江,177.0,177.0,0,CU
20190411,CU,同盛洋山(保税),0.0,0.0,0,CU
20190411,CU,国储837处,9182.0,9182.0,0,CU
20190411,CU,国储外高桥,0.0,0.0,0,CU
20190411,CU,国储天威,199.0,199.0,0,CU
20190411,CU,外运华东张华浜,25.0,25.0,0,CU
20190411,CU,宁波九龙仓,0.0,0.0,0,CU
20190411,CU,常州融达,17939.0,17538.0,-401,CU
20190411,CU,无锡国联,13257.0,13257.0,0,CU
20190411,CU,江西国储,74.0,74.0,0,CU
20190411,CU,添马行物流,6835.0,6835.0,0,CU
20190411,CU,裕强闵行,9214.0,9139.0,-75,CU
20190411,RB,上港物流共青,0.0,0.0,0,RB
20190411,RB,中储南京,0.0,0.0,0,RB
20190411,RB,中储塘沽,0.0,0.0,0,RB
20190411,RB,中储无锡,0.0,0.0,0,RB
20190411,RB,中储陆通,0.0,0.0,0,RB
20190411,RB,广物物流,0.0,0.0,0,RB
20190411,RB,康运宁波库,0.0,0.0,0,RB
20190411,RB,康运崇贤库,0.0,0.0,0,RB
20190411,RB,惠龙港,16562.0,16562.0,0,RB
20190411,RB,浙江康运,0.0,0.0,0,RB
20190411,RB,金驹物流,0.0,0.0,0,RB
20190411,SC,中化兴中,1001000.0,1001000.0,0,SC
20190411,SC,中国石化册子岛,0.0,0.0,0,SC
20190411,SC,中国石化日照,0.0,0.0,0,SC
20190411,SC,中油大榭,0.0,0.0,0,SC
20190411,SC,中油大连,300000.0,300000.0,0,SC
20190411,SC,中油湛江,162000.0,162000.0,0,SC
20190411,SC,洋山石油,650000.0,650000.0,0,SC
20190411,SC,青岛港董家口,0.0,0.0,0,SC
20190412,AU,上期所交割库,3450.0,3450.0,0,AU
20190412,C,瑞利控股,6000.0,6000.0,0,C
20190412,CU,上海裕强,0.0,0.0,0,CU
20190412,CU,上港物流,9225.0,8473.0,-752,CU
20190412,CU,上港物流苏州,0.0,0.0,0,CU
20190412,CU,世天威洋山,1528.0,1528.0,0,CU
20190412,CU,中储临港(保税),0.0,0.0,0,CU
20190412,CU,中储吴淞,15522.0,15070.0,-452,CU
20190412,CU,中储大场,3132.0,3132.0,0,CU
20190412,CU,中储无锡,18701.0,18701.0,0,CU
20190412,CU,中海华东宝山,8969.0,8567.0,-402,CU
20190412,CU,八三O黄浦,23160.0,23560.0,400,CU
20190412,CU,南储仓储,15301.0,14651.0,-650,CU
20190412,CU,同盛松江,177.0,177.0,0,CU
20190412,CU,同盛洋山(保税),0.0,0.0,0,CU
20190412,CU,国储837处,9182.0,9182.0,0,CU
20190412,CU,国储外高桥,0.0,0.0,0,CU
20190412,CU,国储天威,199.0,199.0,0,CU
20190412,CU,外运华东张华浜,25.0,25.0,0,CU
20190412,CU,宁波九龙仓,0.0,0.0,0,CU
20190412,CU,常州融达,17538.0,17038.0,-500,CU
20190412,CU,无锡国联,13257.0,13257.0,0,CU
20190412,CU,江西国储,74.0,74.0,0,CU
20190412,CU,添马行物流,6835.0,8842.0,2007,CU
20190412,CU,裕强闵行,9139.0,8000.0,-1139,CU
20190412,RB,上港物流共青,0.0,0.0,0,RB
20190412,RB,中储南京,0.0,0.0,0,RB
20190412,RB,中储塘沽,0.0,0.0,0,RB
20190412,RB,中储无锡,0.0,0.0,0,RB
20190412,RB,中储陆通,0.0,0.0,0,RB
20190412,RB,广物物流,0.0,0.0,0,RB
20190412,RB,康运宁波库,0.0,0.0,0,RB
20190412,RB,康运崇贤库,0.0,0.0,0,RB
20190412,RB,惠龙港,16562.0,16562.0,0,RB
20190412,RB,浙江康运,0.0,0.0,0,RB
20190412,RB,金驹物流,0.0,0.0,0,RB
20190412,SC,中化兴中,1001000.0,1001000.0,0,SC
20190412,SC,中国石化册子岛,0.0,0.0,0,SC
20190412,SC,中国石化日照,0.0,0.0,0,SC
20190412,SC,中油大榭,0.0,0.0,0,SC
20190412,SC,中油大连,300000.0,300000.0,0,SC
20190412,SC,中油湛江,162000.0,162000.0,0,SC
20190412,SC,洋山石油,650000.0,650000.0,0,SC
20190412,SC,青岛港董家口,0.0,0.0,0,SC
20190415,AU,上期所交割库,3450.0,3450.0,0,AU
20190415,C,瑞利控股,6000.0,6000.0,0,C
20190415,CU,上海裕强,0.0,0.0,0,CU
20190415,CU,上港物流,8473.0,8423.0,-50,CU
20190415,CU,上港物流苏州,0.0,0.0,0,CU
20190415,CU,世天威洋山,1528.0,3041.0,1513,CU
20190415,CU,中储临港(保税),0.0,0.0,0,CU
20190415,CU,中储吴淞,15070.0,14471.0,-599,CU
20190415,CU,中储大场,3132.0,2632.0,-500,CU
20190415,CU,中储无锡,18701.0,18701.0,0,CU
20190415,CU,中海华东宝山,8567.0,7789.0,-778,CU
20190415,CU,八三O黄浦,23560.0,22661.0,-899,CU
20190415,CU,南储仓储,14651.0,15252.0,601,CU
20190415,CU,同盛松江,177.0,76.0,-101,CU
20190415,CU,同盛洋山(保税),0.0,0.0,0,CU
20190415,CU,国储837处,9182.0,9182.0,0,CU
20190415,CU,国储外高桥,0.0,0.0,0,CU
20190415,CU,国储天威,199.0,199.0,0,CU
20190415,CU,外运华东张华浜,25.0,25.0,0,CU
20190415,CU,宁波九龙仓,0.0,0.0,0,CU
20190415,CU,常州融达,17038.0,16536.0,-502,CU
20190415,CU,无锡国联,13257.0,13257.0,0,CU
20190415,CU,江西国储,74.0,74.0,0,CU
20190415,CU,添马行物流,8842.0,8437.0,-405,CU
20190415,CU,裕强闵行,8000.0,6555.0,-1445,CU
20190415,RB,上港物流共青,0.0,0.0,0,RB
20190415,RB,中储南京,0.0,0.0,0,RB
20190415,RB,中储塘沽,0.0,0.0,0,RB
20190415,RB,中储无锡,0.0,0.0,0,RB
20190415,RB,中储陆通,0.0,0.0,0,RB
20190415,RB,广物物流,0.0,0.0,0,RB
20190415,RB,康运宁波库,0.0,0.0,0,RB
20190415,RB,康运崇贤库,0.0,0.0,0,RB
20190415,RB,惠龙港,16562.0,14497.0,-2065,RB
20190415,RB,浙江康运,0.0,0.0,0,RB
20190415,RB,金驹物流,0.0,0.0,0,RB
20190415,SC,中化兴中,1001000.0,1001000.0,0,SC
20190415,SC,中国石化册子岛,0.0,0.0,0,SC
20190415,SC,中国石化日照,0.0,0.0,0,SC
20190415,SC,中油大榭,0.0,0.0,0,SC
20190415,SC,中油大连,300000.0,300000.0,0,SC
20190415,SC,中油湛江,162000.0,162000.0,0,SC
20190415,SC,洋山石油,650000.0,650000.0,0,SC
20190415,SC,青岛港董家口,0.0,0.0,0,SC
20190416,AU,上期所交割库,3450.0,2850.0,-600,AU
20190416,C,瑞利控股,6000.0,6000.0,0,C
20190416,CU,上海裕强,0.0,0.0,0,CU
20190416,CU,上港物流,8423.0,7693.0,-730,CU
20190416,CU,上港物流苏州,0.0,0.0,0,CU
20190416,CU,世天威洋山,3041.0,3041.0,0,CU
20190416,CU,中储临港(保税),0.0,0.0,0,CU
20190416,CU,中储吴淞,14471.0,13193.0,-1278,CU
20190416,CU,中储大场,2632.0,2632.0,0,CU
20190416,CU,中储无锡,18701.0,18701.0,0,CU
20190416,CU,中海华东宝山,7789.0,7538.0,-251,CU
20190416,CU,八三O黄浦,22661.0,22661.0,0,CU
20190416,CU,南储仓储,15252.0,15252.0,0,CU
20190416,CU,同盛松江,76.0,76.0,0,CU
20190416,CU,同盛洋山(保税),0.0,0.0,0,CU
20190416,CU,国储837处,9182.0,10385.0,1203,CU
20190416,CU,国储外高桥,0.0,0.0,0,CU
20190416,CU,国储天威,199.0,1213.0,1014,CU
20190416,CU,外运华东张华浜,25.0,25.0,0,CU
20190416,CU,宁波九龙仓,0.0,0.0,0,CU
20190416,CU,常州融达,16536.0,16236.0,-300,CU
20190416,CU,无锡国联,13257.0,13257.0,0,CU
20190416,CU,江西国储,74.0,74.0,0,CU
20190416,CU,添马行物流,8437.0,8135.0,-302,CU
20190416,CU,裕强闵行,6555.0,6479.0,-76,CU
20190416,RB,上港物流共青,0.0,0.0,0,RB
20190416,RB,中储南京,0.0,0.0,0,RB
20190416,RB,中储塘沽,0.0,0.0,0,RB
20190416,RB,中储无锡,0.0,0.0,0,RB
20190416,RB,中储陆通,0.0,0.0,0,RB
20190416,RB,广物物流,0.0,0.0,0,RB
20190416,RB,康运宁波库,0.0,0.0,0,RB
20190416,RB,康运崇贤库,0.0,0.0,0,RB
20190416,RB,惠龙港,14497.0,14497.0,0,RB
20190416,RB,浙江康运,0.0,0.0,0,RB
20190416,RB,金驹物流,0.0,0.0,0,RB
20190416,SC,中化兴中,1001000.0,1001000.0,0,SC
20190416,SC,中国石化册子岛,0.0,0.0,0,SC
20190416,SC,中国石化日照,0.0,0.0,0,SC
20190416,SC,中油大榭,0.0,0.0,0,SC
20190416,SC,中油大连,300000.0,300000.0,0,SC
20190416,SC,中油湛江,162000.0,162000.0,0,SC
20190416,SC,洋山石油,650000.0,650000.0,0,SC
20190416,SC,青岛港董家口,0.0,0.0,0,SC
20190417,AU,上期所交割库,2850.0,2850.0,0,AU
20190417,C,北良港,0.0,3000.0,3000,C
20190417,C,瑞利控股,6000.0,6000.0,0,C
20190417,CU,上海裕强,0.0,0.0,0,CU
20190417,CU,上港物流,7693.0,7693.0,0,CU
20190417,CU,上港物流苏州,0.0,0.0,0,CU
20190417,CU,世天威洋山,3041.0,3041.0,0,CU
20190417,CU,中储临港(保税),0.0,0.0,0,CU
20190417,CU,中储吴淞,13193.0,12588.0,-605,CU
20190417,CU,中储大场,2632.0,2632.0,0,CU
20190417,CU,中储无锡,18701.0,18701.0,0,CU
20190417,CU,中海华东宝山,7538.0,7032.0,-506,CU
20190417,CU,八三O黄浦,22661.0,22413.0,-248,CU
20190417,CU,南储仓储,15252.0,15152.0,-100,CU
20190417,CU,同盛松江,76.0,76.0,0,CU
20190417,CU,同盛洋山(保税),0.0,0.0,0,CU
20190417,CU,国储837处,10385.0,10385.0,0,CU
20190417,CU,国储外高桥,0.0,0.0,0,CU
20190417,CU,国储天威,1213.0,1213.0,0,CU
20190417,CU,外运华东张华浜,25.0,25.0,0,CU
20190417,CU,宁波九龙仓,0.0,0.0,0,CU
20190417,CU,常州融达,16236.0,15936.0,-300,CU
20190417,CU,无锡国联,13257.0,13257.0,0,CU
20190417,CU,江西国储,74.0,74.0,0,CU
20190417,CU,添马行物流,8135.0,7831.0,-304,CU
20190417,CU,裕强闵行,6479.0,6326.0,-153,CU
20190417,RB,上港物流共青,0.0,0.0,0,RB
20190417,RB,中储南京,0.0,0.0,0,RB
20190417,RB,中储塘沽,0.0,0.0,0,RB
20190417,RB,中储无锡,0.0,0.0,0,RB
20190417,RB,中储陆通,0.0,0.0,0,RB
20190417,RB,广物物流,0.0,0.0,0,RB
20190417,RB,康运宁波库,0.0,0.0,0,RB
20190417,RB,康运崇贤库,0.0,0.0,0,RB
20190417,RB,惠龙港,14497.0,13315.0,-1182,RB
20190417,RB,浙江康运,0.0,0.0,0,RB
20190417,RB,金驹物流,0.0,0.0,0,RB
20190417,SC,中化兴中,1001000.0,1001000.0,0,SC
20190417,SC,中国石化册子岛,0.0,0.0,0,SC
20190417,SC,中国石化日照,0.0,0.0,0,SC
20190417,SC,中油大榭,0.0,0.0,0,SC
20190417,SC,中油大连,300000.0,300000.0,0,SC
20190417,SC,中油湛江,162000.0,162000.0,0,SC
20190417,SC,洋山石油,650000.0,650000.0,0,SC
20190417,SC,青岛港董家口,0.0,0.0,0,SC
20190418,AU,上期所交割库,2850.0,2700.0,-150,AU
20190418,C,北良港,3000.0,5000.0,2000,C
20190418,C,瑞利控股,6000.0,6000.0,0,C
20190418,CU,上海裕强,0.0,0.0,0,CU
20190418,CU,上港物流,7693.0,7593.0,-100,CU
20190418,CU,上港物流苏州,0.0,0.0,0,CU
20190418,CU,世天威洋山,3041.0,3041.0,0,CU
20190418,CU,中储临港(保税),0.0,0.0,0,CU
20190418,CU,中储吴淞,12588.0,12286.0,-302,CU
20190418,CU,中储大场,2632.0,2632.0,0,CU
20190418,CU,中储无锡,18701.0,18701.0,0,CU
20190418,CU,中海华东宝山,7032.0,6528.0,-504,CU
20190418,CU,八三O黄浦,22413.0,22275.0,-138,CU
20190418,CU,南储仓储,15152.0,14480.0,-672,CU
20190418,CU,同盛松江,76.0,0.0,-76,CU
20190418,CU,同盛洋山(保税),0.0,0.0,0,CU
20190418,CU,国储837处,10385.0,10385.0,0,CU
20190418,CU,国储外高桥,0.0,0.0,0,CU
20190418,CU,国储天威,1213.0,1213.0,0,CU
20190418,CU,外运华东张华浜,25.0,25.0,0,CU
20190418,CU,宁波九龙仓,0.0,0.0,0,CU
20190418,CU,常州融达,15936.0,15936.0,0,CU
20190418,CU,无锡国联,13257.0,13257.0,0,CU
20190418,CU,江西国储,74.0,74.0,0,CU
20190418,CU,添马行物流,7831.0,7831.0,0,CU
20190418,CU,裕强闵行,6326.0,6024.0,-302,CU
20190418,RB,上港物流共青,0.0,0.0,0,RB
20190418,RB,中储南京,0.0,0.0,0,RB
20190418,RB,中储塘沽,0.0,0.0,0,RB
20190418,RB,中储无锡,0.0,0.0,0,RB
20190418,RB,中储陆通,0.0,0.0,0,RB
20190418,RB,广物物流,0.0,0.0,0,RB
20190418,RB,康运宁波库,0.0,0.0,0,RB
20190418,RB,康运崇贤库,0.0,0.0,0,RB
20190418,RB,惠龙港,13315.0,13315.0,0,RB
20190418,RB,浙江康运,0.0,0.0,0,RB
20190418,RB,金驹物流,0.0,0.0,0,RB
20190418,SC,中化兴中,1001000.0,1001000.0,0,SC
20190418,SC,中国石化册子岛,0.0,0.0,0,SC
20190418,SC,中国石化日照,0.0,0.0,0,SC
20190418,SC,中油大榭,0.0,0.0,0,SC
20190418,SC,中油大连,300000.0,550000.0,250000,SC
20190418,SC,中油湛江,162000.0,162000.0,0,SC
20190418,SC,洋山石油,650000.0,650000.0,0,SC
20190418,SC,青岛港董家口,0.0,0.0,0,SC
20190419,AU,上期所交割库,2700.0,2700.0,0,AU
20190419,C,北良港,5000.0,5000.0,0,C
20190419,C,瑞利控股,6000.0,6000.0,0,C
20190419,CU,上海裕强,0.0,0.0,0,CU
20190419,CU,上港物流,7593.0,8047.0,454,CU
20190419,CU,上港物流苏州,0.0,0.0,0,CU
20190419,CU,世天威洋山,3041.0,3041.0,0,CU
20190419,CU,中储临港(保税),0.0,0.0,0,CU
20190419,CU,中储吴淞,12286.0,11736.0,-550,CU
20190419,CU,中储大场,2632.0,3531.0,899,CU
20190419,CU,中储无锡,18701.0,18701.0,0,CU
20190419,CU,中海华东宝山,6528.0,6403.0,-125,CU
20190419,CU,八三O黄浦,22275.0,21750.0,-525,CU
20190419,CU,南储仓储,14480.0,14380.0,-100,CU
20190419,CU,同盛松江,0.0,0.0,0,CU
20190419,CU,同盛洋山(保税),0.0,0.0,0,CU
20190419,CU,国储837处,10385.0,10360.0,-25,CU
20190419,CU,国储外高桥,0.0,0.0,0,CU
20190419,CU,国储天威,1213.0,1213.0,0,CU
20190419,CU,外运华东张华浜,25.0,25.0,0,CU
20190419,CU,宁波九龙仓,0.0,0.0,0,CU
20190419,CU,常州融达,15936.0,15936.0,0,CU
20190419,CU,无锡国联,13257.0,13257.0,0,CU
20190419,CU,江西国储,74.0,74.0,0,CU
