ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
NHAI.NH,20251125,1047.26,1046.13,1050.19,1045.28,1047.3,-0.04,0.0,5637072,11788078
NHAI.NH,20251124,1047.3,1044.97,1050.24,1042.35,1045.84,1.46,0.0014,5725628,11677424
NHAI.NH,20251121,1045.84,1049.06,1051.04,1045.58,1048.47,-2.63,-0.0025,5852638,11573950
NHAI.NH,20251120,1048.47,1054.51,1055.76,1047.03,1055.51,-7.04,-0.0067,5096370,11525641
NHAI.NH,20251119,1055.51,1055.87,1059.08,1053.97,1053.73,1.78,0.0017,5766548,11499179
NHAI.NH,20251118,1053.73,1058.37,1062.35,1053.2,1057.68,-3.95,-0.0037,5398471,11518352
NHAI.NH,20251117,1057.68,1062.98,1064.64,1053.76,1062.32,-4.64,-0.0044,6157633,11464156
NHAI.NH,20251114,1062.32,1066.2,1066.33,1060.42,1066.06,-3.74,-0.0035,5451614,11539864
NHAI.NH,20251113,1066.06,1059.47,1066.45,1057.24,1061.03,5.03,0.0047,5356081,11397058
NHAI.NH,20251112,1061.03,1059.96,1061.99,1058.01,1060.31,0.72,0.0007,4820758,11293223
NHAI.NH,20251111,1060.31,1060.01,1064.82,1059.44,1059.69,0.62,0.0006,5162986,11183439
NHAI.NH,20251110,1059.69,1055.21,1060.75,1052.96,1055.24,4.45,0.0042,4945063,11126424
NHAI.NH,20251107,1055.24,1058.47,1058.65,1051.41,1058.03,-2.79,-0.0026,4836179,11101812
NHAI.NH,20251106,1058.03,1052.18,1058.3,1051.19,1052.34,5.69,0.0054,5586225,11046193
NHAI.NH,20251105,1052.34,1043.53,1053.77,1045.7,1044.6,7.74,0.0074,6284212,10963005
NHAI.NH,20251104,1044.6,1047.73,1053.29,1044.35,1049.26,-4.66,-0.0044,5074707,10815437
NHAI.NH,20251103,1049.26,1047.97,1052.67,1043.21,1049.31,-0.05,0.0,6286492,10812465
NHAI.NH,20251031,1049.31,1052.85,1053.24,1048.26,1051.68,-2.37,-0.0023,5953296,10846688
NHAI.NH,20251030,1051.68,1053.44,1056.21,1049.33,1054.18,-2.5,-0.0024,5031065,10919408
NHAI.NH,20251029,1054.18,1057.45,1057.45,1047.9,1058.58,-4.4,-0.0042,6196117,10882534
NHAI.NH,20251028,1058.58,1058.13,1060.85,1056.06,1058.25,0.33,0.0003,5736587,10875244
NHAI.NH,20251027,1058.25,1055.79,1059.65,1055.07,1055.84,2.41,0.0023,5559712,10962665
NHAI.NH,20251024,1055.84,1057.79,1057.79,1051.82,1056.53,-0.69,-0.0007,5162468,11095900
NHAI.NH,20251023,1056.53,1053.19,1057.31,1050.73,1053.1,3.43,0.0033,5863644,11190561
NHAI.NH,20251022,1053.1,1057.52,1057.86,1050.81,1058.23,-5.13,-0.0048,5264191,11322623
NHAI.NH,20251021,1058.23,1058.06,1061.34,1054.73,1058.04,0.19,0.0002,4958822,11269513
NHAI.NH,20251020,1058.04,1045.64,1062.05,1045.64,1044.65,13.39,0.0128,5635526,11248159
NHAI.NH,20251017,1044.65,1052.48,1053.34,1044.26,1051.62,-6.97,-0.0066,5459229,11265675
NHAI.NH,20251016,1051.62,1056.58,1057.68,1050.62,1056.43,-4.81,-0.0046,4207431,11117176
NHAI.NH,20251015,1056.43,1056.46,1061.63,1054.16,1057.71,-1.28,-0.0012,4494431,11044552
NHAI.NH,20251014,1057.71,1057.42,1062.91,1054.59,1057.77,-0.06,-0.0001,6137467,10959181
NHAI.NH,20251013,1057.77,1060.28,1063.41,1055.32,1060.79,-3.02,-0.0028,5752467,10815213
NHAI.NH,20251010,1060.79,1067.45,1069.41,1059.24,1067.92,-7.13,-0.0067,5659167,10767477
NHAI.NH,20251009,1067.92,1064.02,1068.46,1063.09,1065.8,2.12,0.002,4744776,10496782
NHAI.NH,20250930,1065.8,1064.91,1065.85,1061.27,1065.97,-0.17,-0.0002,3982732,10320251
NHAI.NH,20250929,1065.97,1070.94,1072.17,1064.98,1070.81,-4.84,-0.0045,4639724,10698522
NHAI.NH,20250926,1070.81,1076.72,1077.44,1070.39,1076.18,-5.37,-0.005,5267957,11010051
NHAI.NH,20250925,1076.18,1071.98,1077.03,1071.05,1068.16,8.02,0.0075,5800287,10971663
NHAI.NH,20250924,1068.16,1067.34,1069.27,1063.28,1066.22,1.94,0.0018,5844893,11150384
NHAI.NH,20250923,1066.22,1080.89,1080.89,1062.08,1084.62,-18.4,-0.017,8843230,11195562
NHAI.NH,20250922,1084.62,1084.49,1087.34,1083.1,1084.14,0.48,0.0004,5652776,11180644
NHAI.NH,20250919,1084.14,1082.35,1087.11,1081.67,1081.74,2.4,0.0022,4930884,11185956
NHAI.NH,20250918,1081.74,1087.53,1089.07,1080.06,1087.56,-5.82,-0.0054,5266693,11232516
NHAI.NH,20250917,1087.56,1096.91,1098.44,1087.29,1095.22,-7.66,-0.007,5891311,11249593
NHAI.NH,20250916,1095.22,1095.03,1098.82,1094.07,1094.03,1.19,0.0011,5289639,11076483
NHAI.NH,20250915,1094.03,1094.18,1095.06,1089.4,1092.71,1.32,0.0012,6992036,11010259
NHAI.NH,20250912,1092.71,1095.12,1098.91,1092.16,1095.42,-2.71,-0.0025,4592531,11120216
NHAI.NH,20250911,1095.42,1089.5,1095.48,1089.04,1088.16,7.26,0.0067,5022621,11167902
NHAI.NH,20250910,1088.16,1095.46,1095.46,1087.93,1095.72,-7.56,-0.0069,5630172,11132572
NHAI.NH,20250909,1095.72,1099.66,1100.51,1094.15,1099.21,-3.49,-0.0032,5403886,11113282
NHAI.NH,20250908,1099.21,1099.6,1099.62,1094.15,1099.85,-0.64,-0.0006,5530713,11109318
NHAI.NH,20250905,1099.85,1093.38,1100.79,1093.15,1094.16,5.69,0.0052,5471948,11096337
NHAI.NH,20250904,1094.16,1095.96,1097.5,1092.52,1096.53,-2.37,-0.0022,5733062,10997146
NHAI.NH,20250903,1096.53,1097.02,1101.03,1095.87,1098.02,-1.49,-0.0014,5515273,11010952
NHAI.NH,20250902,1098.02,1097.95,1102.68,1095.02,1097.3,0.72,0.0007,5590407,11112481
NHAI.NH,20250901,1097.3,1095.91,1098.82,1091.4,1096.43,0.87,0.0008,5610922,11270950
NHAI.NH,20250829,1096.43,1097.15,1097.4,1094.44,1095.92,0.51,0.0005,6033300,11310941
NHAI.NH,20250828,1095.92,1100.35,1102.47,1093.97,1099.61,-3.69,-0.0034,6598364,11449430
NHAI.NH,20250827,1099.61,1102.18,1103.42,1099.34,1103.49,-3.88,-0.0035,6184116,11518875
NHAI.NH,20250826,1103.49,1110.56,1111.6,1103.34,1109.32,-5.83,-0.0053,5322150,11470821
NHAI.NH,20250825,1109.32,1107.89,1113.63,1106.81,1107.04,2.28,0.0021,5598188,11422088
NHAI.NH,20250822,1107.04,1103.59,1108.6,1101.24,1103.62,3.42,0.0031,6394572,11416622
NHAI.NH,20250821,1103.62,1108.9,1110.19,1102.36,1109.43,-5.81,-0.0052,6402589,11532039
NHAI.NH,20250820,1109.43,1112.96,1113.79,1103.18,1114.54,-5.11,-0.0046,6631655,11664230
NHAI.NH,20250819,1114.54,1114.7,1119.6,1112.95,1113.57,0.97,0.0009,5905661,11938375
NHAI.NH,20250818,1113.57,1114.26,1119.07,1111.23,1112.3,1.27,0.0011,6712160,11921031
NHAI.NH,20250815,1112.3,1111.96,1113.11,1108.41,1113.19,-0.89,-0.0008,6154598,11819539
NHAI.NH,20250814,1113.19,1123.33,1123.33,1111.56,1122.89,-9.7,-0.0086,8387774,11835211
NHAI.NH,20250813,1122.89,1119.67,1129.66,1115.94,1111.62,11.27,0.0101,9953017,12002227
NHAI.NH,20250812,1111.62,1101.66,1113.24,1100.43,1100.99,10.63,0.0097,7429778,11876814
NHAI.NH,20250811,1100.99,1097.93,1102.19,1095.73,1098.55,2.44,0.0022,7671589,11960461
NHAI.NH,20250808,1098.55,1096.39,1099.6,1094.95,1095.24,3.31,0.003,5472654,12035778
NHAI.NH,20250807,1095.24,1095.82,1098.77,1092.39,1094.71,0.53,0.0005,5743044,11928887
NHAI.NH,20250806,1094.71,1093.63,1096.43,1089.58,1092.84,1.87,0.0017,6345809,11932931
NHAI.NH,20250805,1092.84,1087.09,1092.99,1086.89,1088.14,4.7,0.0043,6017479,11948883
NHAI.NH,20250804,1088.14,1090.71,1091.36,1084.31,1090.74,-2.6,-0.0024,5837921,11739015
NHAI.NH,20250801,1090.74,1090.2,1092.98,1086.64,1090.92,-0.18,-0.0002,5612994,11753408
NHAI.NH,20250731,1090.92,1097.29,1098.61,1089.97,1098.55,-7.63,-0.0069,6047571,11697095
NHAI.NH,20250730,1098.55,1096.4,1102.03,1095.85,1096.24,2.31,0.0021,6163866,11703110
NHAI.NH,20250729,1096.24,1096.21,1097.37,1089.86,1095.72,0.52,0.0005,6312330,11666005
NHAI.NH,20250728,1095.72,1102.13,1103.47,1089.67,1102.32,-6.6,-0.006,6803549,11692755
NHAI.NH,20250725,1102.32,1105.79,1108.01,1100.42,1105.81,-3.49,-0.0032,5504892,11737352
NHAI.NH,20250724,1105.81,1109.13,1111.07,1099.82,1108.77,-2.96,-0.0027,7545287,11843548
NHAI.NH,20250723,1108.77,1103.3,1118.65,1102.09,1104.56,4.21,0.0038,6541967,11960622
NHAI.NH,20250722,1104.56,1103.43,1106.91,1100.91,1104.2,0.36,0.0003,6071021,12024155
NHAI.NH,20250721,1104.2,1103.15,1107.23,1100.79,1102.29,1.91,0.0017,5762937,12055782
NHAI.NH,20250718,1102.29,1094.17,1103.11,1093.25,1093.27,9.02,0.0083,6425677,12192768
NHAI.NH,20250717,1093.27,1085.41,1093.97,1084.97,1085.9,7.37,0.0068,6604615,12097966
NHAI.NH,20250716,1085.9,1087.32,1089.68,1084.97,1086.82,-0.92,-0.0008,4426359,11973449
NHAI.NH,20250715,1086.82,1089.38,1091.68,1085.53,1088.65,-1.83,-0.0017,4818866,11864281
NHAI.NH,20250714,1088.65,1086.04,1089.18,1082.31,1086.68,1.97,0.0018,5685443,11949519
NHAI.NH,20250711,1086.68,1083.93,1091.02,1083.39,1084.83,1.85,0.0017,5681754,11909675
NHAI.NH,20250710,1084.83,1082.17,1086.18,1079.37,1082.9,1.93,0.0018,5328517,11948421
NHAI.NH,20250709,1082.9,1080.96,1083.84,1079.77,1081.72,1.18,0.0011,4550028,11905724
NHAI.NH,20250708,1081.72,1077.71,1083.09,1075.95,1077.54,4.18,0.0039,4933197,11826040
NHAI.NH,20250707,1077.54,1082.97,1084.41,1077.06,1083.9,-6.36,-0.0059,5263287,11660936
NHAI.NH,20250704,1083.9,1088.41,1089.14,1083.04,1086.72,-2.82,-0.0026,4312921,11522337
NHAI.NH,20250703,1086.72,1086.02,1089.31,1085.15,1084.91,1.81,0.0017,4745949,11517045
NHAI.NH,20250702,1084.91,1075.96,1086.02,1073.88,1076.59,8.32,0.0077,5567920,11572058
NHAI.NH,20250701,1076.59,1076.51,1077.72,1073.47,1075.84,0.75,0.0007,4418568,11515607
NHAI.NH,20250630,1075.84,1077.55,1080.08,1072.36,1078.11,-2.27,-0.0021,5390882,11512487
NHAI.NH,20250627,1078.11,1078.32,1078.9,1074.88,1077.63,0.48,0.0004,4570078,11674782
NHAI.NH,20250626,1077.63,1077.07,1080.59,1074.81,1078.75,-1.12,-0.001,6876089,11753133
NHAI.NH,20250625,1078.75,1080.74,1081.91,1077.24,1081.29,-2.54,-0.0023,5749994,11661425
NHAI.NH,20250624,1081.29,1087.99,1088.52,1079.26,1089.53,-8.24,-0.0076,5477347,11705302
NHAI.NH,20250623,1089.53,1093.48,1094.74,1086.9,1092.4,-2.87,-0.0026,5347480,11858902
NHAI.NH,20250620,1092.4,1089.07,1094.2,1088.01,1089.28,3.12,0.0029,4797957,11891628
NHAI.NH,20250619,1089.28,1088.26,1089.65,1086.59,1088.61,0.67,0.0006,4847316,11826011
NHAI.NH,20250618,1088.61,1084.38,1090.28,1083.83,1083.68,4.93,0.0045,5597356,11809866
NHAI.NH,20250617,1083.68,1081.1,1084.77,1078.14,1080.19,3.49,0.0032,5956610,11749167
NHAI.NH,20250616,1080.19,1070.47,1082.33,1068.11,1069.97,10.22,0.0096,7352072,11604558
NHAI.NH,20250613,1069.97,1064.42,1074.1,1063.14,1063.02,6.95,0.0065,6252621,11527755
NHAI.NH,20250612,1063.02,1060.84,1063.48,1058.65,1059.78,3.24,0.0031,5282426,11625111
NHAI.NH,20250611,1059.78,1062.83,1064.04,1059.59,1063.47,-3.69,-0.0035,5939931,11608920
NHAI.NH,20250610,1063.47,1061.12,1065.64,1059.44,1060.97,2.5,0.0024,5147382,11511484
NHAI.NH,20250609,1060.97,1057.8,1061.77,1057.23,1058.54,2.43,0.0023,5248238,11447859
NHAI.NH,20250606,1058.54,1055.3,1062.82,1054.24,1054.65,3.89,0.0037,6383086,11298978
NHAI.NH,20250605,1054.65,1054.78,1055.62,1051.68,1053.62,1.03,0.001,4468326,11251613
NHAI.NH,20250604,1053.62,1056.77,1056.95,1050.3,1056.05,-2.43,-0.0023,5234182,11256132
NHAI.NH,20250603,1056.05,1058.5,1061.66,1054.86,1059.01,-2.96,-0.0028,5239395,11276320
NHAI.NH,20250530,1059.01,1060.88,1062.94,1057.42,1063.17,-4.16,-0.0039,5571060,11165624
NHAI.NH,20250529,1063.17,1058.95,1064.0,1053.45,1058.84,4.33,0.0041,5714121,11364685
NHAI.NH,20250528,1058.84,1060.4,1061.23,1057.6,1059.42,-0.58,-0.0005,4608524,11399667
NHAI.NH,20250527,1059.42,1057.28,1059.61,1053.15,1056.65,2.77,0.0026,4884014,11482694
NHAI.NH,20250526,1056.65,1056.78,1060.15,1055.57,1058.61,-1.96,-0.0019,4787738,11448453
NHAI.NH,20250523,1058.61,1059.22,1064.87,1057.88,1059.05,-0.44,-0.0004,4692713,11384531
NHAI.NH,20250522,1059.05,1063.52,1064.03,1057.84,1063.77,-4.72,-0.0044,4990760,11454573
NHAI.NH,20250521,1063.77,1061.56,1064.5,1060.39,1061.18,2.59,0.0024,5611482,11484873
NHAI.NH,20250520,1061.18,1059.22,1063.0,1057.18,1058.19,2.99,0.0028,4888684,11416821
NHAI.NH,20250519,1058.19,1056.66,1060.68,1055.91,1057.85,0.34,0.0003,4492241,11353154
NHAI.NH,20250516,1057.85,1061.81,1063.31,1056.72,1063.54,-5.69,-0.0054,5237539,11305928
NHAI.NH,20250515,1063.54,1070.24,1071.74,1062.06,1072.53,-8.99,-0.0084,5201139,11305113
NHAI.NH,20250514,1072.53,1062.58,1073.18,1062.02,1060.85,11.68,0.011,5441251,11397051
NHAI.NH,20250513,1060.85,1068.8,1068.8,1059.37,1066.06,-5.21,-0.0049,6212414,11425713
NHAI.NH,20250512,1066.06,1063.31,1066.25,1059.17,1060.79,5.27,0.005,7284586,11385212
NHAI.NH,20250509,1060.79,1062.92,1065.04,1060.06,1060.58,0.21,0.0002,4875435,11451021
NHAI.NH,20250508,1060.58,1062.16,1062.16,1056.68,1063.71,-3.13,-0.0029,5730416,11380598
NHAI.NH,20250507,1063.71,1060.27,1066.59,1060.27,1061.44,2.27,0.0021,6281273,11362095
NHAI.NH,20250506,1061.44,1068.42,1068.42,1060.17,1066.98,-5.54,-0.0052,4583809,11123938
NHAI.NH,20250430,1066.98,1068.81,1069.68,1065.19,1069.45,-2.47,-0.0023,5954577,10982878
NHAI.NH,20250429,1069.45,1076.38,1076.67,1069.21,1076.82,-7.37,-0.0068,6099172,11311195
NHAI.NH,20250428,1076.82,1086.59,1086.81,1075.56,1087.74,-10.92,-0.01,7780402,11532900
NHAI.NH,20250425,1087.74,1083.13,1091.41,1081.1,1082.79,4.95,0.0046,8021928,11630681
NHAI.NH,20250424,1082.79,1082.49,1083.62,1079.54,1083.63,-0.84,-0.0008,7828077,11669115
NHAI.NH,20250423,1083.63,1081.84,1084.03,1077.7,1081.61,2.02,0.0019,6920380,11693442
NHAI.NH,20250422,1081.61,1076.84,1082.92,1075.17,1077.93,3.68,0.0034,7670731,11799000
NHAI.NH,20250421,1077.93,1071.67,1078.23,1070.38,1072.31,5.62,0.0052,7608023,11796004
NHAI.NH,20250418,1072.31,1076.46,1078.4,1071.41,1077.61,-5.3,-0.0049,6754261,11796261
NHAI.NH,20250417,1077.61,1071.85,1078.11,1070.93,1070.02,7.59,0.0071,6339617,11833692
NHAI.NH,20250416,1070.02,1074.33,1080.46,1068.56,1075.88,-5.86,-0.0054,8485426,11910863
NHAI.NH,20250415,1075.88,1081.3,1082.61,1073.72,1081.43,-5.55,-0.0051,7830151,11957888
NHAI.NH,20250414,1081.43,1081.01,1085.54,1079.15,1079.44,1.99,0.0018,8015638,11942456
NHAI.NH,20250411,1079.44,1073.21,1080.82,1071.8,1074.64,4.8,0.0045,7742080,11820928
NHAI.NH,20250410,1074.64,1066.57,1078.7,1065.58,1068.46,6.18,0.0058,10177345,11855584
NHAI.NH,20250409,1068.46,1079.04,1080.27,1063.78,1079.39,-10.93,-0.0101,12296842,11973134
NHAI.NH,20250408,1079.39,1070.41,1079.45,1069.55,1068.79,10.6,0.0099,11386802,12047569
NHAI.NH,20250407,1068.79,1085.95,1086.17,1068.0,1085.34,-16.55,-0.0152,10514178,12074892
NHAI.NH,20250403,1085.34,1083.53,1086.88,1079.78,1083.94,1.4,0.0013,9399271,12574825
NHAI.NH,20250402,1083.94,1076.51,1085.4,1075.15,1074.78,9.16,0.0085,7490368,12651604
NHAI.NH,20250401,1074.78,1078.08,1078.67,1072.16,1078.55,-3.77,-0.0035,7950972,12673848
NHAI.NH,20250331,1078.55,1076.79,1079.68,1074.07,1076.44,2.11,0.002,7455003,12623382
NHAI.NH,20250328,1076.44,1077.93,1082.76,1074.48,1074.59,1.85,0.0017,7237045,12678998
NHAI.NH,20250327,1074.59,1075.43,1075.5,1070.35,1074.05,0.54,0.0005,6697887,12672819
NHAI.NH,20250326,1074.05,1070.19,1076.72,1070.14,1070.53,3.52,0.0033,7741722,12742074
NHAI.NH,20250325,1070.53,1072.56,1077.37,1069.5,1073.88,-3.35,-0.0031,6717669,12677640
NHAI.NH,20250324,1073.88,1076.34,1076.34,1070.69,1077.41,-3.53,-0.0033,7240002,12637557
NHAI.NH,20250321,1077.41,1078.54,1082.83,1076.6,1079.83,-2.42,-0.0022,7631099,12710297
NHAI.NH,20250320,1079.83,1083.96,1087.31,1078.63,1083.16,-3.33,-0.0031,10173920,12820175
NHAI.NH,20250319,1083.16,1087.51,1089.97,1082.13,1086.88,-3.72,-0.0034,7557435,12675368
NHAI.NH,20250318,1086.88,1084.21,1088.39,1081.9,1083.73,3.15,0.0029,7508904,12679580
NHAI.NH,20250317,1083.73,1087.88,1092.52,1083.62,1087.35,-3.62,-0.0033,8352232,12545289
NHAI.NH,20250314,1087.35,1080.78,1088.17,1079.95,1079.87,7.48,0.0069,8480098,12526146
NHAI.NH,20250313,1079.87,1076.05,1080.4,1074.56,1076.72,3.15,0.0029,11474128,12413428
NHAI.NH,20250312,1076.72,1078.16,1079.02,1073.95,1076.98,-0.26,-0.0002,11242524,12567788
NHAI.NH,20250311,1076.98,1084.84,1084.91,1074.87,1083.66,-6.68,-0.0062,12577006,12489438
NHAI.NH,20250310,1083.66,1071.19,1089.97,1068.67,1070.56,13.1,0.0122,10897582,12406623
NHAI.NH,20250307,1070.56,1067.47,1071.39,1065.52,1067.5,3.06,0.0029,8745150,12512592
NHAI.NH,20250306,1067.5,1061.4,1068.27,1057.29,1059.46,8.04,0.0076,9455913,12429276
NHAI.NH,20250305,1059.46,1069.59,1070.78,1058.98,1070.82,-11.36,-0.0106,11591272,12439050
NHAI.NH,20250304,1070.82,1079.23,1080.92,1066.51,1079.16,-8.34,-0.0077,12760404,12559524
NHAI.NH,20250303,1079.16,1071.86,1080.83,1069.49,1072.18,6.98,0.0065,10939869,12469982
NHAI.NH,20250228,1072.18,1074.52,1074.72,1068.95,1073.86,-1.68,-0.0016,8200279,12184464
NHAI.NH,20250227,1073.86,1069.7,1074.27,1067.79,1070.2,3.66,0.0034,8829759,12340790
NHAI.NH,20250226,1070.2,1069.92,1071.07,1064.98,1071.85,-1.65,-0.0015,7793633,12248099
NHAI.NH,20250225,1071.85,1074.89,1077.55,1069.39,1076.43,-4.58,-0.0043,7344894,12209290
NHAI.NH,20250224,1076.43,1079.28,1082.78,1073.16,1079.66,-3.23,-0.003,8916240,12250940
NHAI.NH,20250221,1079.66,1077.8,1085.93,1077.8,1078.15,1.51,0.0014,8569416,12390256
NHAI.NH,20250220,1078.15,1075.33,1078.44,1071.38,1073.49,4.66,0.0043,7322182,12185750
NHAI.NH,20250219,1073.49,1066.81,1073.88,1066.81,1065.5,7.99,0.0075,6783152,11986998
NHAI.NH,20250218,1065.5,1064.96,1068.83,1064.14,1064.46,1.04,0.001,6610990,11790591
NHAI.NH,20250217,1064.46,1072.68,1072.93,1061.86,1072.1,-7.64,-0.0071,7756930,11742409
NHAI.NH,20250214,1072.1,1062.39,1072.81,1061.75,1063.93,8.17,0.0077,8060650,11666472
NHAI.NH,20250213,1063.93,1070.23,1071.08,1063.16,1071.61,-7.68,-0.0072,7514364,11525834
NHAI.NH,20250212,1071.61,1070.77,1072.95,1065.58,1069.2,2.41,0.0023,8230036,11640692
NHAI.NH,20250211,1069.2,1068.97,1073.71,1065.13,1066.99,2.21,0.0021,7484683,11514051
NHAI.NH,20250210,1066.99,1067.21,1073.11,1065.42,1068.43,-1.44,-0.0013,9048392,11441116
NHAI.NH,20250207,1068.43,1064.44,1069.13,1059.75,1063.0,5.43,0.0051,7047582,11095147
NHAI.NH,20250206,1063.0,1061.35,1064.02,1056.77,1063.42,-0.42,-0.0004,6918520,10874466
NHAI.NH,20250205,1063.42,1048.78,1064.42,1048.78,1048.78,14.64,0.014,4833166,10622540
NHAI.NH,20250127,1048.78,1039.67,1049.04,1037.83,1038.8,9.98,0.0096,5224124,10363806
NHAI.NH,20250124,1038.8,1037.05,1041.61,1033.32,1035.37,3.43,0.0033,5782895,10784343
NHAI.NH,20250123,1035.37,1040.64,1044.18,1034.92,1040.27,-4.9,-0.0047,6586155,11180594
NHAI.NH,20250122,1040.27,1043.74,1046.03,1039.08,1044.56,-4.29,-0.0041,6457174,11310215
NHAI.NH,20250121,1044.56,1038.93,1047.63,1036.91,1039.63,4.93,0.0047,7248139,11364380
NHAI.NH,20250120,1039.63,1036.05,1039.9,1032.74,1037.17,2.46,0.0024,7161603,11431378
NHAI.NH,20250117,1037.17,1032.14,1038.28,1026.29,1033.83,3.34,0.0032,7268475,11476653
NHAI.NH,20250116,1033.83,1042.3,1046.94,1031.55,1042.46,-8.63,-0.0083,7677777,11472108
NHAI.NH,20250115,1042.46,1046.56,1047.35,1041.28,1047.31,-4.85,-0.0046,6444302,11456636
NHAI.NH,20250114,1047.31,1044.53,1049.75,1043.47,1045.4,1.91,0.0018,6497987,11431923
NHAI.NH,20250113,1045.4,1027.0,1045.41,1025.42,1025.61,19.79,0.0193,7568338,11453484
NHAI.NH,20250110,1025.61,1017.89,1026.55,1017.64,1017.3,8.31,0.0082,7175724,11487685
NHAI.NH,20250109,1017.3,1026.12,1026.92,1015.47,1026.11,-8.81,-0.0086,6646431,11571396
NHAI.NH,20250108,1026.11,1028.75,1030.93,1025.03,1029.04,-2.93,-0.0028,6201477,11456496
NHAI.NH,20250107,1029.04,1035.08,1035.45,1023.72,1031.83,-2.79,-0.0027,7869954,11418115
NHAI.NH,20250106,1031.83,1032.96,1041.05,1030.4,1033.99,-2.16,-0.0021,8041551,11234312
NHAI.NH,20250103,1033.99,1044.11,1046.05,1030.63,1043.54,-9.55,-0.0092,8568215,11178733
NHAI.NH,20250102,1043.54,1043.88,1054.86,1042.92,1042.52,1.02,0.001,6315580,11201235
NHAI.NH,20241231,1042.52,1042.0,1044.28,1039.56,1041.89,0.63,0.0006,6806878,11232943
NHAI.NH,20241230,1041.89,1043.84,1045.21,1038.47,1043.02,-1.13,-0.0011,6710025,11477200
NHAI.NH,20241227,1043.02,1039.02,1047.28,1038.45,1038.48,4.54,0.0044,6954167,11513453
NHAI.NH,20241226,1038.48,1037.35,1039.11,1034.1,1038.29,0.19,0.0002,5722140,11666669
NHAI.NH,20241225,1038.29,1038.61,1041.52,1034.63,1037.64,0.65,0.0006,6856123,11756285
NHAI.NH,20241224,1037.64,1034.44,1038.07,1031.73,1033.0,4.64,0.0045,5762151,11779615
NHAI.NH,20241223,1033.0,1033.87,1034.14,1029.34,1034.35,-1.35,-0.0013,8670843,11810931
NHAI.NH,20241220,1034.35,1022.85,1035.24,1021.54,1021.31,13.04,0.0128,9479769,11984499
NHAI.NH,20241219,1021.31,1028.73,1030.95,1018.45,1030.4,-9.09,-0.0088,8632578,12081084
NHAI.NH,20241218,1030.4,1050.04,1050.41,1028.88,1051.5,-21.1,-0.0201,9151442,12291701
NHAI.NH,20241217,1051.5,1057.91,1059.3,1050.21,1060.21,-8.71,-0.0082,7036833,12243905
NHAI.NH,20241216,1060.21,1062.11,1062.68,1054.72,1061.25,-1.04,-0.001,8234234,12086828
NHAI.NH,20241213,1061.25,1063.72,1064.13,1059.66,1062.74,-1.49,-0.0014,7293241,12076067
NHAI.NH,20241212,1062.74,1066.75,1069.26,1061.29,1069.28,-6.54,-0.0061,6950950,12130386
NHAI.NH,20241211,1069.28,1062.29,1070.47,1061.26,1063.01,6.27,0.0059,7532089,12135482
NHAI.NH,20241210,1063.01,1067.63,1072.26,1061.26,1064.86,-1.85,-0.0017,8436793,11933460
NHAI.NH,20241209,1064.86,1066.76,1068.64,1061.53,1066.56,-1.7,-0.0016,7522582,12069582
NHAI.NH,20241206,1066.56,1067.37,1070.45,1063.39,1067.37,-0.81,-0.0008,7560968,12065415
NHAI.NH,20241205,1067.37,1067.38,1069.7,1059.06,1069.05,-1.68,-0.0016,10344949,12054341
NHAI.NH,20241204,1069.05,1080.44,1082.3,1068.65,1078.59,-9.54,-0.0088,8882368,12157569
NHAI.NH,20241203,1078.59,1078.83,1079.82,1071.44,1080.31,-1.72,-0.0016,7792920,11932619
NHAI.NH,20241202,1080.31,1085.6,1089.0,1079.07,1085.75,-5.44,-0.005,7377213,11672575
NHAI.NH,20241129,1085.75,1080.7,1089.04,1078.37,1078.43,7.32,0.0068,7205367,11521085
NHAI.NH,20241128,1078.43,1079.54,1081.63,1073.81,1080.77,-2.34,-0.0022,5407140,11353536
NHAI.NH,20241127,1080.77,1076.62,1081.07,1073.82,1074.83,5.94,0.0055,6468781,11318652
NHAI.NH,20241126,1074.83,1078.91,1079.32,1073.75,1079.99,-5.16,-0.0048,7470896,11226453
NHAI.NH,20241125,1079.99,1072.96,1081.69,1070.77,1073.84,6.15,0.0057,6871050,11300347
NHAI.NH,20241122,1073.84,1085.89,1085.89,1073.45,1083.14,-9.3,-0.0086,8169725,11424488
NHAI.NH,20241121,1083.14,1089.86,1090.21,1081.04,1092.4,-9.26,-0.0085,6686010,11345688
NHAI.NH,20241120,1092.4,1091.22,1093.52,1088.7,1092.53,-0.13,-0.0001,5642152,11160174
NHAI.NH,20241119,1092.53,1085.87,1096.04,1081.63,1085.76,6.77,0.0062,6340960,11000647
NHAI.NH,20241118,1085.76,1092.35,1092.35,1083.97,1088.21,-2.45,-0.0023,7294292,11015407
NHAI.NH,20241115,1088.21,1097.17,1098.16,1085.61,1095.06,-6.85,-0.0063,8554862,11124383
NHAI.NH,20241114,1095.06,1102.71,1103.72,1094.19,1099.35,-4.29,-0.0039,6436869,10869664
NHAI.NH,20241113,1099.35,1110.73,1113.32,1099.1,1111.98,-12.63,-0.0114,7551802,10933825
NHAI.NH,20241112,1111.98,1118.94,1121.13,1109.74,1119.14,-7.16,-0.0064,7652176,11091876
NHAI.NH,20241111,1119.14,1111.36,1121.67,1110.32,1109.65,9.49,0.0086,9067990,11206976
