trade_date,main_ts_code,main_open,main_high,main_low,main_close,main_settle,main_pre_close,main_pre_settle,main_change1,main_change2,main_vol,main_amount,main_oi,main_oi_chg,main_days_to_expiry,main_volume_share,main_oi_share,active_contract_count,second_main_ts_code,second_main_close,second_main_settle,second_main_oi,second_main_main_spread,near_ts_code,near_close,near_settle,near_days_to_expiry,main_near_spread,far_ts_code,far_close,far_settle,far_days_to_expiry,far_near_spread,annualized_carry,term_structure_slope,top20_long_sum,top20_short_sum,top20_long_chg,top20_short_chg,broker_count,top5_long_sum,top5_short_sum,long_short_imbalance,long_concentration,short_concentration,warehouse_receipt_total,warehouse_receipt_change,warehouse_count
2019-02-22,CU1904.SHF,49750.0,49920.0,49550.0,49920.0,49710.0,49670.0,49780.0,140.0,-70.0,169764,4220284.17,250936,2222.0,52,0.5320421210981572,0.37808306690010335,12,CU1905.SHF,49760.0,49570.0,152458,-160.0,CU1903.SHF,49740.0,49530.0,21,180.0,CU2002.SHF,49680.0,49640.0,360,-60.0,-0.0012987891015581324,-0.001299573078946484,,,,,,,,,,,,,
2019-02-25,CU1904.SHF,50310.0,50620.0,50100.0,50520.0,50300.0,49920.0,49710.0,810.0,590.0,275480,6929205.17,257880,6944.0,49,0.521311946952895,0.38049877386970266,12,CU1905.SHF,50430.0,50160.0,162930,-90.0,CU1903.SHF,50320.0,50110.0,18,200.0,CU2002.SHF,50450.0,50070.0,357,130.0,0.0027816077399628438,0.002778020822162324,88435.0,82800.0,7333.0,5126.0,36.0,46988.0,32639.0,0.03290799194089993,0.531328094080398,0.39419082125603866,115201.0,80.0,24.0
2019-02-26,CU1904.SHF,50370.0,50410.0,49970.0,50190.0,50150.0,50520.0,50300.0,-110.0,-150.0,229798,5763277.78,251196,-6684.0,48,0.5072781135624125,0.3691887125220459,12,CU1905.SHF,50150.0,50070.0,175452,-40.0,CU1903.SHF,49990.0,49950.0,17,200.0,CU2002.SHF,50000.0,50000.0,356,10.0,0.00021538230950020074,0.00021536076983322505,85499.0,82186.0,-1576.0,363.0,36.0,44118.0,33093.0,0.019757283000864715,0.5160060351583059,0.40265982040736864,116877.0,1676.0,24.0
2019-02-27,CU1904.SHF,50160.0,50280.0,49970.0,50080.0,50130.0,50190.0,50150.0,-70.0,-20.0,182712,4580475.23,241558,-9638.0,47,0.481937117535345,0.35619302648614054,12,CU1905.SHF,50040.0,50110.0,189556,-40.0,CU1903.SHF,49900.0,49960.0,16,180.0,CU2002.SHF,50080.0,50020.0,355,180.0,0.003883873942575396,0.003876885759720005,81446.0,78841.0,-1299.0,-1890.0,34.0,40898.0,32663.0,0.016252097799572016,0.5021486629177615,0.4142895194124884,119606.0,2729.0,24.0
2019-02-28,CU1904.SHF,50220.0,50440.0,50110.0,50160.0,50260.0,50080.0,50130.0,30.0,130.0,172546,4336181.12,232392,-9166.0,46,0.48062952646239554,0.3457123645516593,12,CU1905.SHF,50150.0,50220.0,196640,-10.0,CU1903.SHF,49860.0,50050.0,15,300.0,CU2002.SHF,50080.0,50080.0,354,220.0,0.004750765269598575,0.0047403149681339955,79471.0,75701.0,-1320.0,-3120.0,33.0,39344.0,32671.0,0.024295620343876473,0.4950736746737804,0.4315795035732685,122587.0,2981.0,24.0
2019-03-01,CU1904.SHF,50260.0,50560.0,50100.0,50500.0,50270.0,50160.0,50260.0,240.0,10.0,163088,4099645.4,224932,-7460.0,45,0.441513438589652,0.33503433278222144,12,CU1905.SHF,50490.0,50230.0,204712,-10.0,CU1903.SHF,50360.0,50030.0,14,140.0,CU2002.SHF,50250.0,50190.0,353,-110.0,-0.002351798613405338,-0.0023543708451058353,79136.0,75824.0,-220.0,733.0,32.0,38325.0,31803.0,0.021373257614868354,0.48429286291953094,0.41943184216079343,124089.0,1502.0,24.0
2019-03-04,CU1904.SHF,50530.0,50810.0,49980.0,50010.0,50340.0,50500.0,50270.0,-260.0,70.0,196842,4955371.2,217350,-7582.0,42,0.415211906951628,0.3245066334620312,12,CU1905.SHF,49940.0,50300.0,209392,-70.0,CU1903.SHF,49860.0,50060.0,11,150.0,CU2002.SHF,50080.0,50140.0,350,220.0,0.004750765269598575,0.0047403149681339955,78464.0,74423.0,185.0,-1119.0,32.0,39387.0,31263.0,0.02643128585164206,0.5019754282218597,0.4200717520121468,124962.0,873.0,24.0
2019-03-05,CU1905.SHF,49650.0,49710.0,49360.0,49500.0,49550.0,49940.0,50300.0,-800.0,-750.0,271172,6719189.94,223868,14476.0,71,0.34912901855261297,0.3316730027882886,12,CU1904.SHF,49880.0,49910.0,194702,380.0,CU1903.SHF,49960.0,49960.0,10,-460.0,CU2002.SHF,49340.0,49440.0,349,-620.0,-0.013361721825838214,-0.013445323206491687,70583.0,80115.0,3754.0,14960.0,34.0,35639.0,40697.0,-0.06325233247952859,0.5049232818100676,0.507982275478999,125688.0,726.0,24.0
2019-03-06,CU1905.SHF,49620.0,49670.0,49340.0,49400.0,49460.0,49500.0,49550.0,-150.0,-90.0,132836,3285560.74,235600,11732.0,70,0.3689909388385491,0.3468235321827507,12,CU1904.SHF,49840.0,49890.0,184428,440.0,CU1903.SHF,49920.0,49920.0,9,-520.0,CU2002.SHF,49020.0,49080.0,348,-900.0,-0.019411589516678002,-0.019588705828436817,76201.0,83764.0,5686.0,3649.0,37.0,37319.0,41602.0,-0.04727909230144094,0.4897442290783586,0.49665727520175734,128621.0,2933.0,24.0
2019-03-07,CU1905.SHF,49450.0,49650.0,49110.0,49210.0,49390.0,49400.0,49460.0,-250.0,-70.0,174430,4307917.16,228928,-6672.0,69,0.399233712967371,0.3390410857466137,12,CU1904.SHF,49520.0,49720.0,177396,310.0,CU1903.SHF,49710.0,49870.0,8,-500.0,CU2002.SHF,48900.0,49090.0,347,-810.0,-0.01754423443583404,-0.017688743726845247,74453.0,81446.0,-322.0,-813.0,38.0,38906.0,40087.0,-0.04485596443851468,0.5225578552912575,0.4921911450531641,127599.0,-1022.0,24.0
2019-03-08,CU1905.SHF,49220.0,49300.0,48990.0,49040.0,49150.0,49210.0,49390.0,-350.0,-240.0,152736,3753520.66,231054,2126.0,68,0.4770406091687645,0.34144633008813463,12,CU1904.SHF,49420.0,49480.0,177692,380.0,CU1903.SHF,49620.0,49710.0,7,-580.0,CU2002.SHF,48790.0,48830.0,346,-830.0,-0.01801003258986583,-0.018162361708279694,74738.0,83390.0,1029.0,2005.0,37.0,40284.0,40963.0,-0.0547151674592735,0.5390029168562177,0.4912219690610385,129754.0,2155.0,24.0
2019-03-11,CU1905.SHF,48820.0,49220.0,48810.0,49190.0,49030.0,49040.0,49150.0,40.0,-120.0,140418,3442856.14,234632,3578.0,65,0.4517808307326019,0.3478616689745559,12,CU1904.SHF,49630.0,49480.0,174620,440.0,CU1903.SHF,49760.0,49650.0,4,-570.0,CU2002.SHF,48930.0,48910.0,343,-830.0,-0.01795936127630913,-0.018110829623629778,75608.0,83885.0,1097.0,508.0,40.0,40655.0,42115.0,-0.051895694481889486,0.5377076499841287,0.5020563867199141,131981.0,2227.0,24.0
2019-03-12,CU1905.SHF,49170.0,49490.0,49010.0,49450.0,49260.0,49190.0,49030.0,420.0,230.0,155542,3831429.45,242998,8366.0,64,0.4765788731876509,0.3558866777192602,12,CU1904.SHF,49900.0,49670.0,173672,450.0,CU1903.SHF,50000.0,49820.0,3,-550.0,CU2002.SHF,49160.0,49060.0,342,-840.0,-0.01808849557522128,-0.01824216243824156,79076.0,85862.0,4187.0,2147.0,39.0,40766.0,43606.0,-0.04114273242066716,0.5155293641560018,0.5078614520975518,135718.0,3737.0,24.0
2019-03-13,CU1905.SHF,49630.0,49720.0,49220.0,49340.0,49420.0,49450.0,49260.0,80.0,160.0,165036,4078723.75,234442,-8556.0,63,0.4546546480363204,0.35043751999258593,12,CU1904.SHF,49590.0,49730.0,170120,250.0,CU1903.SHF,49940.0,49920.0,2,-600.0,CU2002.SHF,49000.0,49030.0,341,-940.0,-0.020266207354430053,-0.020459366255059605,77809.0,83843.0,-842.0,-170.0,35.0,39221.0,43185.0,-0.03732709771608146,0.5040676528422162,0.5150698329019715,146028.0,10310.0,24.0
2019-03-14,CU1905.SHF,49440.0,49440.0,49060.0,49110.0,49260.0,49340.0,49420.0,-310.0,-160.0,149960,3693583.57,238354,3912.0,62,0.4400802920564862,0.3501611581053566,12,CU1904.SHF,49290.0,49440.0,179386,180.0,CU1903.SHF,49850.0,49920.0,1,-740.0,CU2002.SHF,48920.0,48990.0,340,-930.0,-0.020086809099865995,-0.020276542005721685,78611.0,84119.0,802.0,1776.0,35.0,40135.0,43015.0,-0.03384747741657961,0.5105519583773264,0.5113589082133644,153138.0,7110.0,24.0
2019-03-15,CU1905.SHF,48870.0,49410.0,48670.0,49320.0,48960.0,49110.0,49260.0,60.0,-300.0,326806,8000245.85,235392,-2962.0,61,0.4698810078388746,0.35276345761899053,12,CU1904.SHF,49160.0,48940.0,171564,-160.0,CU1904.SHF,49160.0,48940.0,31,160.0,CU2002.SHF,49330.0,49020.0,339,170.0,0.004098068327116207,0.00409099886347934,78512.0,82081.0,3623.0,-543.0,38.0,42699.0,39337.0,-0.022223882734614835,0.5438531689423273,0.4792461105493354,168605.0,15467.0,24.0
